@timestamp,user_id,audio_bytesReceived,audio_packetsReceived,audio_packetsLost,audio_jitter,video_bytesReceived,video_packetsReceived,video_packetsLost,video_jitter,video_framesDecoded,video_nackCount,video_firCount,video_pliCount
2023-05-12 10:37:12.029000+00:00,User7,77020,992,0,0.021,3828759,3492,0,0.023833333333333335,408,0,0,0
2023-05-12 10:37:12.035000+00:00,User7,77020,992,0,0.02,3833175,3496,0,0.02398888888888889,408,0,0,0
2023-05-12 10:37:12.041000+00:00,User6,76912,993,0,0.017,3748595,3414,0,0.02202222222222222,407,0,0,0
2023-05-12 10:37:12.044000+00:00,User7,77172,994,0,0.022,3834279,3497,0,0.024366666666666665,408,0,0,0
2023-05-12 10:37:12.062000+00:00,User7,77172,994,0,0.021,3836567,3499,0,0.02421111111111111,409,0,0,0
2023-05-12 10:37:12.067000+00:00,User6,76978,994,0,0.019,3760795,3425,0,0.022066666666666665,408,0,0,0
2023-05-12 10:37:12.104000+00:00,User4,77178,996,0,0.02,3449335,3156,0,0.024,403,0,0,1
2023-05-12 10:37:12.108000+00:00,User6,77137,996,0,0.017,3770117,3434,0,0.021966666666666666,409,0,0,0
2023-05-12 10:37:12.113000+00:00,User6,77137,996,0,0.018,3770117,3434,0,0.022488888888888888,409,0,0,0
2023-05-12 10:37:12.116000+00:00,User7,77458,998,0,0.019,3845826,3507,0,0.023566666666666666,410,0,0,0
2023-05-12 10:37:12.118000+00:00,User5,77343,996,0,0.018,3800742,3456,0,0.02358888888888889,410,0,0,0
2023-05-12 10:37:12.121000+00:00,User7,77458,998,0,0.02,3846991,3508,0,0.023188888888888887,411,0,0,0
2023-05-12 10:37:12.134000+00:00,User5,77411,997,0,0.018,3801834,3457,0,0.023422222222222223,411,0,0,0
2023-05-12 10:37:12.134000+00:00,User4,77178,996,0,0.021,3458335,3164,0,0.024266666666666666,403,0,0,2
2023-05-12 10:37:12.137000+00:00,User6,77276,998,0,0.017,3775877,3439,0,0.0223,410,0,0,0
2023-05-12 10:37:12.141000+00:00,User4,77178,996,0,0.021,3464045,3169,0,0.024333333333333332,403,0,0,1
2023-05-12 10:37:12.149000+00:00,User4,77315,998,0,0.022,3465035,3170,0,0.024411111111111113,404,0,0,1
2023-05-12 10:37:12.154000+00:00,User4,77315,998,0,0.022,3465035,3170,0,0.024577777777777778,404,0,0,2
2023-05-12 10:37:12.169000+00:00,User6,77342,999,0,0.018,3788883,3451,0,0.022822222222222223,411,0,0,0
2023-05-12 10:37:12.177000+00:00,User5,77545,999,0,0.017,3815566,3470,0,0.02471111111111111,412,0,0,0
2023-05-12 10:37:12.177000+00:00,User4,77315,998,0,0.022,3469989,3175,0,0.024411111111111113,404,0,0,1
2023-05-12 10:37:12.191000+00:00,User5,77545,999,0,0.017,3820969,3475,0,0.024511111111111112,413,0,0,0
2023-05-12 10:37:12.191000+00:00,User5,77545,999,0,0.017,3820969,3475,0,0.0246,412,0,0,0
2023-05-12 10:37:12.206000+00:00,User1,77404,999,0,0.022,3761641,3422,0,0.019911111111111112,411,0,0,0
2023-05-12 10:37:12.211000+00:00,User1,77404,999,0,0.023,3767471,3427,0,0.019655555555555555,412,0,0,0
2023-05-12 10:37:12.222000+00:00,User5,77685,1001,0,0.018,3827819,3481,0,0.024155555555555555,414,0,0,0
2023-05-12 10:37:12.222000+00:00,User1,77650,1002,0,0.022,3768513,3428,0,0.019655555555555555,412,0,0,0
2023-05-12 10:37:12.230000+00:00,User1,77650,1002,0,0.022,3772681,3432,0,0.019655555555555555,412,0,0,0
2023-05-12 10:37:12.243000+00:00,User1,77650,1002,0,0.022,3774765,3434,0,0.019911111111111112,413,0,0,0
2023-05-12 10:37:12.269000+00:00,User3,78319,1000,0,0.019,3814151,3475,0,0.02571111111111111,409,0,0,0
2023-05-12 10:37:12.280000+00:00,User1,77814,1004,0,0.022,3790649,3448,0,0.0201,414,0,0,0
2023-05-12 10:37:12.283000+00:00,User2,77368,996,0,0.022,3725312,3371,0,0.022811111111111112,404,0,0,0
2023-05-12 10:37:12.286000+00:00,User3,78476,1002,0,0.018,3818731,3479,0,0.025433333333333332,409,0,0,0
2023-05-12 10:37:12.294000+00:00,User3,78476,1002,0,0.019,3824354,3484,0,0.02651111111111111,409,0,0,0
2023-05-12 10:37:12.302000+00:00,User2,77368,996,0,0.022,3732105,3377,0,0.021855555555555555,405,0,0,0
2023-05-12 10:37:12.308000+00:00,User2,77368,996,0,0.022,3732105,3377,0,0.021844444444444444,405,0,0,0
2023-05-12 10:37:12.315000+00:00,User3,78643,1004,0,0.017,3830724,3490,0,0.026855555555555556,410,0,0,0
2023-05-12 10:37:12.317000+00:00,User2,77368,996,0,0.021,3732105,3377,0,0.022233333333333334,405,0,0,0
2023-05-12 10:37:12.321000+00:00,User3,78643,1004,0,0.017,3830724,3490,0,0.026722222222222224,410,0,0,0
2023-05-12 10:37:12.329000+00:00,User2,77368,996,0,0.022,3740996,3385,0,0.022588888888888888,406,0,0,0
2023-05-12 10:37:12.335000+00:00,User3,78643,1004,0,0.017,3835782,3495,0,0.026533333333333332,411,0,0,0
2023-05-12 10:37:12.340000+00:00,User2,77530,998,0,0.023,3742101,3386,0,0.02241111111111111,406,0,0,0
2023-05-12 10:37:15.029000+00:00,User7,88765,1143,0,0.02,4565550,4165,0,0.02261111111111111,498,0,0,0
2023-05-12 10:37:15.037000+00:00,User7,88765,1143,0,0.02,4565550,4165,0,0.022922222222222222,498,0,0,0
2023-05-12 10:37:15.042000+00:00,User6,88687,1144,0,0.019,4497449,4098,0,0.024122222222222222,497,0,0,0
2023-05-12 10:37:15.044000+00:00,User7,88765,1143,0,0.021,4565550,4165,0,0.022955555555555555,499,0,0,0
2023-05-12 10:37:15.063000+00:00,User7,88765,1143,0,0.02,4570146,4169,0,0.022533333333333332,499,0,0,0
2023-05-12 10:37:15.066000+00:00,User6,88687,1144,0,0.019,4498558,4099,0,0.023866666666666668,498,0,0,0
2023-05-12 10:37:15.106000+00:00,User6,88839,1146,0,0.019,4503947,4104,0,0.023077777777777777,499,0,0,0
2023-05-12 10:37:15.106000+00:00,User4,88766,1146,0,0.02,4198825,3845,0,0.023266666666666668,493,0,0,1
2023-05-12 10:37:15.112000+00:00,User6,88839,1146,0,0.019,4503947,4104,0,0.023344444444444445,500,0,0,0
2023-05-12 10:37:15.116000+00:00,User7,89153,1148,0,0.021,4586993,4184,0,0.023155555555555554,500,0,0,0
2023-05-12 10:37:15.120000+00:00,User7,89153,1148,0,0.02,4588074,4185,0,0.023055555555555555,501,0,0,0
2023-05-12 10:37:15.118000+00:00,User5,89070,1147,0,0.021,4551329,4147,0,0.02447777777777778,500,0,0,0
2023-05-12 10:37:15.134000+00:00,User4,88766,1146,0,0.021,4198825,3845,0,0.023077777777777777,494,0,0,2
2023-05-12 10:37:15.137000+00:00,User4,88766,1146,0,0.02,4205381,3851,0,0.023244444444444446,494,0,0,1
2023-05-12 10:37:15.137000+00:00,User5,89070,1147,0,0.021,4553493,4149,0,0.024244444444444443,500,0,0,0
