@timestamp,cpu,memory
2023-02-23 15:15:15.275000+00:00,,
2023-02-23 15:15:15.712000+00:00,,
2023-02-23 15:15:15.781000+00:00,0.0198,
2023-02-23 15:15:16.774000+00:00,,
2023-02-23 15:15:19.915000+00:00,,0.3162
2023-02-23 15:15:21.657000+00:00,,
2023-02-23 15:15:22.790000+00:00,,
2023-02-23 15:15:23.060000+00:00,,
2023-02-23 15:15:24.554000+00:00,,
2023-02-23 15:15:25.275000+00:00,,
2023-02-23 15:15:25.712000+00:00,,
2023-02-23 15:15:25.781000+00:00,0.0017,
2023-02-23 15:15:26.774000+00:00,,
2023-02-23 15:15:29.915000+00:00,,0.3162
2023-02-23 15:15:31.657000+00:00,,
2023-02-23 15:15:32.790000+00:00,,
2023-02-23 15:15:33.060000+00:00,,
2023-02-23 15:15:34.554000+00:00,,
2023-02-23 15:15:35.275000+00:00,,
2023-02-23 15:15:35.712000+00:00,,
2023-02-23 15:15:35.781000+00:00,0.0018,
2023-02-23 15:15:36.774000+00:00,,
2023-02-23 15:15:39.915000+00:00,,0.3162
2023-02-23 15:15:41.657000+00:00,,
2023-02-23 15:15:42.790000+00:00,,
2023-02-23 15:15:43.060000+00:00,,
2023-02-23 15:15:44.554000+00:00,,
2023-02-23 15:15:45.275000+00:00,,
2023-02-23 15:15:45.712000+00:00,,
2023-02-23 15:15:45.781000+00:00,0.0007,
2023-02-23 15:15:46.774000+00:00,,
2023-02-23 15:15:49.915000+00:00,,0.3162
2023-02-23 15:15:51.657000+00:00,,
2023-02-23 15:15:52.790000+00:00,,
2023-02-23 15:15:53.060000+00:00,,
2023-02-23 15:15:54.554000+00:00,,
2023-02-23 15:15:55.275000+00:00,,
2023-02-23 15:15:55.712000+00:00,,
2023-02-23 15:15:55.781000+00:00,0.0022,
2023-02-23 15:15:56.774000+00:00,,
2023-02-23 15:15:59.915000+00:00,,0.3162
2023-02-23 15:16:01.657000+00:00,,
2023-02-23 15:16:02.790000+00:00,,
2023-02-23 15:16:03.060000+00:00,,
2023-02-23 15:16:04.554000+00:00,,
2023-02-23 15:16:05.275000+00:00,,
2023-02-23 15:16:05.712000+00:00,,
2023-02-23 15:16:05.781000+00:00,0.002,
2023-02-23 15:16:06.774000+00:00,,
2023-02-23 15:16:09.915000+00:00,,0.3162
2023-02-23 15:16:11.657000+00:00,,
2023-02-23 15:16:12.790000+00:00,,
2023-02-23 15:16:13.060000+00:00,,
2023-02-23 15:16:14.554000+00:00,,
2023-02-23 15:16:15.275000+00:00,,
2023-02-23 15:16:15.712000+00:00,,
2023-02-23 15:16:15.781000+00:00,0.0015,
2023-02-23 15:16:16.774000+00:00,,
