@timestamp,user_id,audio_bytesReceived,audio_packetsReceived,audio_packetsLost,audio_jitter,video_bytesReceived,video_packetsReceived,video_packetsLost,video_jitter,video_framesDecoded,video_nackCount,video_firCount,video_pliCount
2023-05-15 22:08:55.677000+00:00,User10,65355,844,0,0.012,2593683,2344,0,0.06078888888888889,252,0,0,0
2023-05-15 22:08:55.664000+00:00,User10,65355,844,0,0.011,2593683,2344,0,0.05967777777777778,252,0,0,0
2023-05-15 22:08:55.683000+00:00,User10,65355,844,0,0.012,2593683,2344,0,0.06001111111111111,252,0,0,0
2023-05-15 22:08:55.691000+00:00,User7,74923,967,0,0.016,2766164,2509,0,0.05444444444444444,273,0,0,0
2023-05-15 22:08:55.691000+00:00,User10,65355,844,0,0.011,2593683,2344,0,0.06004444444444444,253,0,0,0
2023-05-15 22:08:55.696000+00:00,User6,62399,823,0,0.023,2597358,2350,0,0.0742,241,0,0,0
2023-05-15 22:08:55.696000+00:00,User4,64908,840,0,0.008,2624835,2381,0,0.06514444444444445,249,0,0,0
2023-05-15 22:08:57.903000+00:00,User5,76502,984,0,0.014,2916659,2640,0,0.07368888888888889,292,0,0,0
2023-05-15 22:08:57.903000+00:00,User5,76502,984,0,0.014,2916659,2640,0,0.07458888888888889,292,0,0,0
2023-05-15 22:08:57.934000+00:00,User5,76633,986,0,0.014,2921327,2644,0,0.0741,293,0,0,0
2023-05-15 22:08:57.952000+00:00,User5,76633,986,0,0.014,2921327,2644,0,0.07382222222222222,293,0,0,0
2023-05-15 22:08:58.013000+00:00,User5,76778,988,0,0.015,2924829,2647,0,0.07392222222222222,294,0,0,0
2023-05-15 22:08:58.093000+00:00,User9,75358,973,0,0.022,2909379,2631,0,0.07647777777777778,279,0,0,0
2023-05-15 22:08:58.095000+00:00,User9,75358,973,0,0.02,2909379,2631,0,0.07634444444444445,280,0,0,0
2023-05-15 22:08:58.105000+00:00,User5,77200,993,0,0.015,2941276,2662,0,0.06965555555555555,294,0,0,0
2023-05-15 22:08:58.112000+00:00,User9,75433,974,0,0.019,2910493,2632,0,0.07622222222222222,280,0,0,0
2023-05-15 22:08:58.106000+00:00,User9,75357,973,1,0.019,2904852,2627,5,0.07705555555555556,281,1,0,0
2023-05-15 22:08:58.135000+00:00,User3,77899,999,0,0.009,2735562,2475,0,0.07841111111111111,257,0,0,0
2023-05-15 22:08:58.180000+00:00,User9,75839,979,0,0.016,2917999,2639,0,0.07345555555555555,281,0,0,0
2023-05-15 22:08:58.179000+00:00,User9,75839,979,0,0.016,2917999,2639,0,0.07358888888888888,281,0,0,0
2023-05-15 22:08:58.255000+00:00,User5,77488,997,0,0.017,2950421,2670,0,0.07143333333333333,295,0,0,0
2023-05-15 22:08:58.277000+00:00,User7,85422,1102,0,0.018,3208997,2908,0,0.06605555555555556,309,0,0,0
2023-05-15 22:08:58.270000+00:00,User7,85347,1101,0,0.018,3207882,2907,0,0.0666,309,0,0,0
2023-05-15 22:08:58.275000+00:00,User9,75839,979,0,0.016,2923207,2644,0,0.07396666666666667,282,0,0,0
2023-05-15 22:08:58.267000+00:00,User7,85347,1101,0,0.018,3207882,2907,0,0.0664,310,0,0,0
2023-05-15 22:08:58.281000+00:00,User7,85422,1102,0,0.018,3210112,2909,0,0.0659,310,0,0,0
2023-05-15 22:08:58.319000+00:00,User7,85586,1104,0,0.018,3221268,2919,0,0.06596666666666667,310,0,0,0
2023-05-15 22:08:58.328000+00:00,User9,75907,980,0,0.022,2923207,2644,0,0.07391111111111111,283,0,0,0
2023-05-15 22:08:58.455000+00:00,User9,76427,986,0,0.021,2934964,2655,0,0.07424444444444445,285,0,0,0
2023-05-15 22:08:58.476000+00:00,User7,86002,1109,0,0.018,3247312,2942,0,0.06796666666666666,313,0,0,0
2023-05-15 22:08:58.426000+00:00,User6,73384,964,0,0.015,2980672,2691,0,0.07823333333333334,276,0,0,0
2023-05-15 22:08:58.445000+00:00,User2,67989,877,0,0.017,1665418,1501,0,0.20765555555555557,156,0,0,0
