cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.7530960809999989,0.9850861933333322,30.92832767111111,27.878199259999985,0.9876322466666674,0.7235279311111109,30.688219255555566,0.7032499999999999,0.769345,LoadTestSession1,User10,User3,2023-02-28 15:14:21.979000+00:00
1,0.8092244624,0.9831380022222216,30.30260914666665,27.128635777777756,0.9873314066666657,0.758083022222222,29.154757564444463,0.740625,0.7818125,LoadTestSession1,User10,User3,2023-02-28 15:14:38.979000+00:00
2,0.8090662009555554,0.983143826666666,30.318151557777746,27.14386248000001,0.9873539488888883,0.7583972333333323,29.171553668888873,0.741375,0.7788675,LoadTestSession1,User10,User3,2023-02-28 15:14:55.979000+00:00
3,0.7993031174888883,0.9820884022222226,30.65310814888888,27.515864422222222,0.9865373244444432,0.7473068333333329,29.741149764444444,0.435875,0.711635,LoadTestSession1,User10,User3,2023-02-28 15:15:12.979000+00:00
4,0.7958787366888892,0.9812658444444442,30.56735510888889,27.421936977777772,0.9857503888888889,0.7454751355555556,29.65174863333334,0.47,0.72432,LoadTestSession1,User10,User3,2023-02-28 15:15:29.979000+00:00
5,0.8057715998888897,0.9830353799999991,30.558977951111128,27.404026262222228,0.9872446466666663,0.753884382222222,29.528754506666672,0.54375,0.742025,LoadTestSession1,User10,User3,2023-02-28 15:15:46.979000+00:00
6,0.8092370224222222,0.9831341666666668,30.370128215555567,27.20020185333333,0.9873375733333334,0.7570028888888889,29.254137388888886,0.6225,0.7506975,LoadTestSession1,User10,User3,2023-02-28 15:16:03.979000+00:00
7,0.8083600104888887,0.9831476844444449,30.30778678888887,27.130970088888894,0.987365215555555,0.7586766511111113,29.15562362666664,0.723875,0.7759775,LoadTestSession1,User10,User3,2023-02-28 15:16:20.979000+00:00
8,0.809700173377778,0.9831440555555547,30.292265144444475,27.116303186666645,0.9873397088888891,0.7587841999999999,29.132994291111103,0.740625,0.7764949999999999,LoadTestSession1,User10,User3,2023-02-28 15:16:37.979000+00:00
9,0.8097134650444451,0.9833291511111105,30.328925602222245,27.15688641777778,0.9874411177777775,0.7584112111111109,29.191559540000014,0.727375,0.76569,LoadTestSession1,User10,User3,2023-02-28 15:16:54.979000+00:00
