@timestamp,user_id,audio_bytesSent,audio_packetsSent,audio_nackCount,video_bytesSent,video_packetsSent,video_framesEncoded,video_nackCount,video_firCount,video_pliCount,video_qpSum
2023-05-12 17:32:10.349000+00:00,User2,1683309,21690,0,100233735,92245,12802,20,0,4,85221
2023-05-12 17:32:11.634000+00:00,User1,1693452,21840,0,101023839,92941,12894,0,0,0,85701
2023-05-12 17:32:11.639000+00:00,User5,1698487,21838,0,100864606,92788,12840,0,0,0,85083
2023-05-12 17:32:11.807000+00:00,User4,1709035,21837,0,101007213,92929,12893,0,0,0,85708
2023-05-12 17:32:12.154000+00:00,User3,1694737,21836,0,100945707,92885,12887,0,0,0,85523
2023-05-12 17:32:13.350000+00:00,User2,1695008,21840,0,101022482,92964,12892,20,0,8,85823
2023-05-12 17:32:14.633000+00:00,User1,1705086,21989,0,101809311,93657,12984,0,0,0,86426
2023-05-12 17:32:14.639000+00:00,User5,1710197,21988,0,101642687,93501,12930,0,0,0,85807
2023-05-12 17:32:14.808000+00:00,User4,1720842,21987,0,101794596,93647,12983,0,0,0,86478
2023-05-12 17:32:15.152000+00:00,User3,1706350,21986,0,101711106,93587,12977,0,0,0,86371
2023-05-12 17:32:16.349000+00:00,User2,1706586,21990,0,101748746,93632,12982,20,0,8,86683
2023-05-12 17:32:17.634000+00:00,User1,1716635,22140,0,102545113,94332,13074,0,0,0,87040
2023-05-12 17:32:17.640000+00:00,User5,1721690,22139,0,102384626,94178,13020,0,0,0,86412
2023-05-12 17:32:17.808000+00:00,User4,1732571,22137,0,102529626,94320,13073,0,0,0,87047
2023-05-12 17:32:18.153000+00:00,User3,1718003,22137,0,102460984,94269,13067,0,0,0,86866
2023-05-12 17:32:19.350000+00:00,User2,1717781,22141,0,102507455,94326,13072,20,0,8,87166
2023-05-12 17:32:20.634000+00:00,User1,1727910,22290,0,103294007,95017,13164,0,0,0,87542
2023-05-12 17:32:20.639000+00:00,User5,1732871,22288,0,103136825,94863,13110,0,0,0,86915
2023-05-12 17:32:20.808000+00:00,User4,1744001,22286,0,103283101,95012,13163,0,0,0,87554
2023-05-12 17:32:21.154000+00:00,User3,1729221,22286,0,103210269,94957,13157,0,0,0,87365
2023-05-12 17:32:25.351000+00:00,User2,1741098,22440,0,103978580,95673,13252,20,0,8,88094
2023-05-12 17:32:26.634000+00:00,User1,1751339,22589,0,104581460,96215,13344,0,0,0,88345
2023-05-12 17:32:26.639000+00:00,User5,1756509,22589,0,104423767,96056,13290,0,0,0,87730
2023-05-12 17:32:26.808000+00:00,User4,1767816,22586,0,104541747,96187,13343,0,0,0,88346
2023-05-12 17:32:27.153000+00:00,User3,1752993,22587,0,104426115,96089,13336,0,0,0,88360
2023-05-12 17:32:46.350000+00:00,User2,1823226,23491,0,108697447,100028,13880,20,0,8,92436
2023-05-12 17:32:47.634000+00:00,User1,1833054,23640,0,109501451,100739,13972,0,0,0,92842
2023-05-12 17:32:47.639000+00:00,User5,1838028,23638,0,109345280,100585,13918,0,0,0,92231
2023-05-12 17:32:47.808000+00:00,User4,1849993,23637,0,109483017,100739,13971,0,0,0,92912
2023-05-12 17:32:48.154000+00:00,User3,1834463,23637,0,109410136,100661,13965,0,0,0,92797
2023-05-12 17:32:49.349000+00:00,User2,1834640,23640,0,109455748,100722,13970,20,0,8,93304
2023-05-12 17:32:50.635000+00:00,User1,1844558,23789,0,110239280,101413,14062,0,0,0,93629
2023-05-12 17:32:50.639000+00:00,User5,1849534,23788,0,110081667,101260,14008,0,0,0,93020
2023-05-12 17:32:50.808000+00:00,User4,1861842,23787,0,110212940,101406,14061,0,0,0,93668
2023-05-12 17:32:51.154000+00:00,User3,1845924,23786,0,110150724,101336,14055,0,0,0,93481
2023-05-12 17:25:11.619000+00:00,User5,65276,837,0,3036182,2757,317,0,0,0,1924
