@timestamp,cpu,memory
2023-02-24 14:29:19.129000+00:00,,
2023-02-24 14:29:20.568000+00:00,,
2023-02-24 14:29:24.786000+00:00,0.0216,
2023-02-24 14:29:24.845000+00:00,,0.2358
2023-02-24 14:29:24.909000+00:00,,
2023-02-24 14:29:25.030000+00:00,,
2023-02-24 14:29:26.347000+00:00,,
2023-02-24 14:29:27.772000+00:00,,
2023-02-24 14:29:29.129000+00:00,,
2023-02-24 14:29:30.568000+00:00,,
2023-02-24 14:29:34.786000+00:00,0.0213,
2023-02-24 14:29:34.845000+00:00,,0.2357
2023-02-24 14:29:34.909000+00:00,,
2023-02-24 14:29:35.030000+00:00,,
2023-02-24 14:29:36.347000+00:00,,
2023-02-24 14:29:37.772000+00:00,,
2023-02-24 14:29:39.129000+00:00,,
2023-02-24 14:29:40.568000+00:00,,
2023-02-24 14:29:44.786000+00:00,0.0275,
2023-02-24 14:29:44.845000+00:00,,0.2351
2023-02-24 14:29:44.909000+00:00,,
2023-02-24 14:29:45.030000+00:00,,
2023-02-24 14:29:46.347000+00:00,,
2023-02-24 14:29:47.772000+00:00,,
2023-02-24 14:29:49.129000+00:00,,
2023-02-24 14:29:50.568000+00:00,,
2023-02-24 14:29:54.786000+00:00,0.0208,
2023-02-24 14:29:54.845000+00:00,,0.2354
2023-02-24 14:29:54.909000+00:00,,
2023-02-24 14:29:55.030000+00:00,,
2023-02-24 14:29:56.347000+00:00,,
2023-02-24 14:29:57.772000+00:00,,
2023-02-24 14:29:59.129000+00:00,,
2023-02-24 14:30:00.568000+00:00,,
2023-02-24 14:30:04.786000+00:00,0.0213,
2023-02-24 14:30:04.845000+00:00,,0.236
2023-02-24 14:30:04.909000+00:00,,
2023-02-24 14:30:05.030000+00:00,,
2023-02-24 14:30:06.347000+00:00,,
2023-02-24 14:30:07.772000+00:00,,
2023-02-24 14:30:09.129000+00:00,,
2023-02-24 14:30:10.568000+00:00,,
2023-02-24 14:30:14.786000+00:00,0.0233,
2023-02-24 14:30:14.845000+00:00,,0.2355
2023-02-24 14:30:14.909000+00:00,,
2023-02-24 14:30:15.030000+00:00,,
2023-02-24 14:30:16.347000+00:00,,
2023-02-24 14:30:17.772000+00:00,,
2023-02-24 14:30:19.129000+00:00,,
2023-02-24 14:30:20.568000+00:00,,
2023-02-24 14:30:24.786000+00:00,0.0183,
2023-02-24 14:30:24.845000+00:00,,0.2364
2023-02-24 14:30:24.909000+00:00,,
2023-02-24 14:30:25.030000+00:00,,
2023-02-24 14:30:26.347000+00:00,,
2023-02-24 14:30:27.772000+00:00,,
2023-02-24 14:30:29.129000+00:00,,
2023-02-24 14:30:30.568000+00:00,,
2023-02-24 14:30:34.786000+00:00,0.0198,
2023-02-24 14:30:34.845000+00:00,,0.2361
2023-02-24 14:30:34.909000+00:00,,
2023-02-24 14:30:35.030000+00:00,,
2023-02-24 14:30:36.347000+00:00,,
2023-02-24 14:30:37.772000+00:00,,
2023-02-24 14:30:39.129000+00:00,,
2023-02-24 14:30:40.568000+00:00,,
2023-02-24 14:30:44.786000+00:00,0.0226,
2023-02-24 14:30:44.845000+00:00,,0.2349
2023-02-24 14:30:44.909000+00:00,,
2023-02-24 14:30:45.030000+00:00,,
2023-02-24 14:30:46.347000+00:00,,
2023-02-24 14:30:47.772000+00:00,,
2023-02-24 14:30:49.129000+00:00,,
2023-02-24 14:30:50.568000+00:00,,
2023-02-24 14:30:54.786000+00:00,0.0166,
2023-02-24 14:30:54.845000+00:00,,0.2347
2023-02-24 14:30:54.909000+00:00,,
2023-02-24 14:30:55.030000+00:00,,
2023-02-24 14:30:56.347000+00:00,,
2023-02-24 14:30:57.772000+00:00,,
2023-02-24 14:30:59.129000+00:00,,
2023-02-24 14:31:00.568000+00:00,,
2023-02-24 14:31:04.786000+00:00,0.0206,
2023-02-24 14:31:04.845000+00:00,,0.2348
2023-02-24 14:31:04.909000+00:00,,
2023-02-24 14:31:05.030000+00:00,,
2023-02-24 14:31:06.347000+00:00,,
2023-02-24 14:31:07.772000+00:00,,
2023-02-24 14:31:09.129000+00:00,,
2023-02-24 14:31:10.568000+00:00,,
2023-02-24 14:31:14.786000+00:00,0.0245,
2023-02-24 14:31:14.845000+00:00,,0.2355
2023-02-24 14:31:14.909000+00:00,,
2023-02-24 14:31:15.030000+00:00,,
2023-02-24 14:31:16.347000+00:00,,
2023-02-24 14:31:17.772000+00:00,,
2023-02-24 14:31:19.129000+00:00,,
2023-02-24 14:31:20.568000+00:00,,
2023-02-24 14:31:24.786000+00:00,0.0176,
2023-02-24 14:31:24.845000+00:00,,0.2351
2023-02-24 14:31:24.909000+00:00,,
