cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.7758590033333332,0.9822490622222214,30.257254242222228,27.100948231111097,0.986235028888888,0.7355565355555553,29.312339231111093,0.710375,0.7723850000000001,LoadTestSession1,User1,User2,2023-05-12 17:44:58.516000+00:00
1,0.8107005640222219,0.983390704444444,30.54153381333335,27.373914908888878,0.9875440844444436,0.7594851688888886,29.452953002222216,0.60025,0.745915,LoadTestSession1,User1,User2,2023-05-12 17:45:15.516000+00:00
2,0.8115177937111108,0.9837854288888892,30.519698791111093,27.357401002222222,0.9877438333333333,0.7597123622222226,29.451307728888853,0.702125,0.7788225,LoadTestSession1,User1,User2,2023-05-12 17:45:32.516000+00:00
3,0.8099260351555562,0.9834944799999991,30.34187949111111,27.16792410444445,0.9875771799999999,0.7591520488888895,29.196953311111095,0.696125,0.7701825,LoadTestSession1,User1,User2,2023-05-12 17:45:49.516000+00:00
4,0.8097547121111102,0.9831427711111116,30.326802997777772,27.154702782222234,0.987352373333333,0.7581733777777785,29.188547313333316,0.6915,0.775145,LoadTestSession1,User1,User2,2023-05-12 17:46:06.516000+00:00
5,0.8093830624666658,0.9831245577777793,30.29378787777779,27.118577353333354,0.9873417111111116,0.7585802377777774,29.142964393333337,0.719125,0.7819275000000001,LoadTestSession1,User1,User2,2023-05-12 17:46:23.516000+00:00
6,0.8105340157777776,0.9831969133333338,30.326118353333325,27.150887631111125,0.9874082200000001,0.7592530444444444,29.17454737333332,0.740875,0.7799125,LoadTestSession1,User1,User2,2023-05-12 17:46:40.516000+00:00
7,0.8096154065555565,0.9831375688888888,30.315505728888894,27.14158197333329,0.9873533377777775,0.7583849200000001,29.16891230666666,0.729,0.7783850000000001,LoadTestSession1,User1,User2,2023-05-12 17:46:57.516000+00:00
8,0.8094797640222224,0.9831431155555553,30.301309637777777,27.12551809999998,0.9873416044444435,0.75841102,29.147416504444447,0.741125,0.7789675,LoadTestSession1,User1,User2,2023-05-12 17:47:14.516000+00:00
9,0.8093233956000002,0.983185471111111,30.32609432666666,27.152363022222215,0.9873716311111109,0.7583075155555564,29.18457227777778,0.6315,0.7757750000000001,LoadTestSession1,User1,User2,2023-05-12 17:47:31.516000+00:00
10,0.8096340686444443,0.9832050399999995,30.3737903511111,27.200431457777764,0.9874019000000002,0.7586623200000001,29.243713326666676,0.7224999999999999,0.7793000000000001,LoadTestSession1,User1,User2,2023-05-12 17:47:48.516000+00:00
11,0.8096927361777773,0.9831487577777778,30.30932613777777,27.13636949777777,0.987349355555555,0.7584502933333332,29.16455121777777,0.7435,0.7814274999999999,LoadTestSession1,User1,User2,2023-05-12 17:48:05.516000+00:00
12,0.8106799356888894,0.98319996,30.31575768666668,27.139513737777747,0.9874079844444441,0.7600994999999993,29.161024631111136,0.7541249999999999,0.7813574999999999,LoadTestSession1,User1,User2,2023-05-12 17:48:22.516000+00:00
13,0.8090655957555556,0.9831375022222222,30.300328226666636,27.1263199488889,0.9873320577777778,0.7580457288888882,29.151507224444416,0.711625,0.7757274999999999,LoadTestSession1,User1,User2,2023-05-12 17:48:39.516000+00:00
14,0.8097506295333329,0.9831224511111114,30.289846933333333,27.113422928888884,0.9873300422222226,0.7582202266666667,29.132364884444442,0.7055,0.776715,LoadTestSession1,User1,User2,2023-05-12 17:48:56.516000+00:00
15,0.8093576378000003,0.9831245133333328,30.292299140000015,27.115449775555568,0.9873500355555551,0.7586118200000009,29.133788424444443,0.722375,0.772535,LoadTestSession1,User1,User2,2023-05-12 17:49:13.516000+00:00
16,0.8095777996222218,0.9831278155555555,30.30232955555557,27.12672781111111,0.987336464444445,0.7582397044444452,29.14959251555556,0.719375,0.7718750000000001,LoadTestSession1,User1,User2,2023-05-12 17:49:30.516000+00:00
17,0.8097355593333327,0.9831283600000003,30.291793742222247,27.115679904444466,0.9873407022222215,0.7586379800000009,29.13367467555556,0.748,0.7817375,LoadTestSession1,User1,User2,2023-05-12 17:49:47.516000+00:00
18,0.8098720730888886,0.9831804288888886,30.316676033333348,27.14247577555557,0.9873668200000006,0.7584923444444449,29.16799032888891,0.729,0.7803475,LoadTestSession1,User1,User2,2023-05-12 17:50:04.516000+00:00
19,0.8095364056000001,0.9831334577777776,30.300406762222238,27.125516328888896,0.9873272444444433,0.7582803822222232,29.150412577777736,0.683125,0.7700475,LoadTestSession1,User1,User2,2023-05-12 17:50:21.516000+00:00
20,0.8092161024222225,0.9831329977777772,30.29269988444444,27.11661146888891,0.9873454266666668,0.7585729111111109,29.134316366666635,0.7325,0.7742899999999999,LoadTestSession1,User1,User2,2023-05-12 17:50:38.516000+00:00
21,0.8093212753777779,0.9831357422222217,30.29132120666667,27.115745882222214,0.987343148888889,0.7584762488888889,29.134469939999995,0.7505000000000002,0.7814625,LoadTestSession1,User1,User2,2023-05-12 17:50:55.516000+00:00
22,0.8089694968222227,0.9831312888888887,30.30785193111109,27.131873591111113,0.9873486155555554,0.7585609755555562,29.155848475555523,0.745125,0.7795224999999999,LoadTestSession1,User1,User2,2023-05-12 17:51:12.516000+00:00
23,0.8102951819777781,0.9831502955555558,30.294283768888928,27.11818097555558,0.9873570355555559,0.7589716177777766,29.13690868666668,0.742,0.7815700000000001,LoadTestSession1,User1,User2,2023-05-12 17:51:29.516000+00:00
24,0.8094461655111121,0.9831422022222227,30.30565156222221,27.13113146222222,0.9873290377777777,0.758181528888889,29.15565178000003,0.720125,0.7800875,LoadTestSession1,User1,User2,2023-05-12 17:51:46.516000+00:00
25,0.8086590505555558,0.9831229355555562,30.29015897999999,27.113650453333303,0.9873261666666658,0.7584589088888886,29.133839795555527,0.738,0.7809474999999999,LoadTestSession1,User1,User2,2023-05-12 17:52:03.516000+00:00
26,0.8094098147777768,0.9831291866666667,30.292233553333297,27.115861004444447,0.9873349755555562,0.7583622044444446,29.13528547555556,0.749125,0.7789950000000001,LoadTestSession1,User1,User2,2023-05-12 17:52:20.516000+00:00
27,0.8089625164666667,0.9831112933333334,30.288496480000013,27.112658422222196,0.9873275533333341,0.7582043288888883,29.132301233333326,0.706,0.7798925000000001,LoadTestSession1,User1,User2,2023-05-12 17:52:37.516000+00:00
28,0.8093505673777776,0.9831072266666664,30.29070066444444,27.113616980000014,0.9873439622222222,0.7583542777777784,29.133714935555545,0.7444999999999999,0.781925,LoadTestSession1,User1,User2,2023-05-12 17:52:54.516000+00:00
29,0.8131126069555552,0.9832294955555557,30.31802090222224,27.142496904444435,0.9874403644444447,0.7614244511111119,29.158896966666664,0.7521249999999999,0.7800024999999999,LoadTestSession1,User1,User2,2023-05-12 17:53:11.516000+00:00
30,0.8095417943333344,0.983138075555556,30.30764713111112,27.13270593555555,0.9873299200000002,0.758191973333334,29.157788211111097,0.745625,0.783255,LoadTestSession1,User1,User2,2023-05-12 17:53:28.516000+00:00
31,0.8094567881999999,0.9831327711111112,30.30665078444449,27.132689817777784,0.9873298044444447,0.7580194777777779,29.15868513111113,0.757625,0.7807275,LoadTestSession1,User1,User2,2023-05-12 17:53:45.516000+00:00
32,0.8096171243999999,0.983118300000001,30.289295948888896,27.113416804444434,0.9873226400000003,0.7582617488888886,29.132978668888878,0.756375,0.7822724999999999,LoadTestSession1,User1,User2,2023-05-12 17:54:02.516000+00:00
33,0.8091142601111103,0.9831468955555552,30.304457413333335,27.12791469111113,0.9873599466666666,0.7590446533333334,29.147682666666643,0.74,0.787255,LoadTestSession1,User1,User2,2023-05-12 17:54:19.516000+00:00
0,0.7762914527555554,0.9824792711111117,30.313223824444435,27.16192305777778,0.9864110933333325,0.7358837733333325,29.388244573333328,0.729,0.7743175,LoadTestSession1,User1,User3,2023-05-12 17:44:58.596000+00:00
1,0.8112289809999998,0.9834475088888892,30.52596106888889,27.36147089999998,0.9875408844444445,0.7586009733333332,29.45267264000001,0.5935,0.7444125,LoadTestSession1,User1,User3,2023-05-12 17:45:15.596000+00:00
2,0.8157762269999993,0.9846697222222223,31.21600690444442,28.077473004444453,0.988475099999999,0.7641028488888895,30.360111046666646,0.59175,0.7566875,LoadTestSession1,User1,User3,2023-05-12 17:45:32.596000+00:00
3,0.8106863182000008,0.9838633222222225,30.565597691111112,27.411681673333316,0.9877173177777777,0.7576553799999998,29.517062166666648,0.6655,0.78895,LoadTestSession1,User1,User3,2023-05-12 17:45:49.596000+00:00
4,0.8090058677555558,0.9831388222222222,30.330722371111136,27.158999620000024,0.987349442222223,0.7577482711111112,29.19890253111113,0.70875,0.7869900000000001,LoadTestSession1,User1,User3,2023-05-12 17:46:06.596000+00:00
5,0.8089331427777773,0.9831521622222219,30.330245608888884,27.155361511111106,0.987380977777777,0.7589949066666662,29.18751939111111,0.699875,0.7898799999999999,LoadTestSession1,User1,User3,2023-05-12 17:46:23.596000+00:00
6,0.8148695663333321,0.9833439111111106,30.378336773333327,27.195105466666657,0.9875066333333331,0.7624386955555553,29.196642931111082,0.668625,0.7841724999999999,LoadTestSession1,User1,User3,2023-05-12 17:46:40.596000+00:00
7,0.8099381146222225,0.9831455711111108,30.30083668000003,27.12497670222223,0.9873585955555554,0.7587818266666659,29.14506126222219,0.722,0.7834650000000001,LoadTestSession1,User1,User3,2023-05-12 17:46:57.596000+00:00
8,0.810119003088889,0.983176664444444,30.332517586666675,27.159168355555547,0.9873518644444448,0.75866948,29.19328419333334,0.7126250000000001,0.7845825,LoadTestSession1,User1,User3,2023-05-12 17:47:14.596000+00:00
