cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.7694469242444444,0.983891195555555,30.57233875111114,27.45319487111109,0.9870181955555553,0.7327809666666669,29.87698539555555,0.74275,0.7819225000000001,LoadTestSession1,User1,User2,2023-05-12 10:01:00.754000+00:00
1,0.8097040788666672,0.9831209111111108,30.28982287777778,27.113507757777754,0.9873302888888887,0.7583146600000003,29.130890873333318,0.747625,0.7767474999999999,LoadTestSession1,User1,User2,2023-05-12 10:01:17.754000+00:00
2,0.8093702860222226,0.98312402,30.290748148888905,27.114302802222213,0.9873353244444439,0.7583939133333343,29.133824015555543,0.7362500000000001,0.7787025000000001,LoadTestSession1,User1,User2,2023-05-12 10:01:34.754000+00:00
3,0.8100261011555545,0.9832020644444437,30.38313907333332,27.211379639999997,0.987384731111111,0.758616406666666,29.25310219999999,0.586625,0.7527299999999999,LoadTestSession1,User1,User2,2023-05-12 10:01:51.754000+00:00
4,0.8096419790000006,0.9831791688888895,30.335267246666653,27.167396999999998,0.9873650177777777,0.7581300866666675,29.2095691,0.7145,0.7723800000000001,LoadTestSession1,User1,User2,2023-05-12 10:02:08.754000+00:00
5,0.8093674749777776,0.9831589844444443,30.336213095555557,27.163999997777754,0.9873455666666672,0.7581134666666663,29.200728855555578,0.7266250000000001,0.7754875000000001,LoadTestSession1,User1,User2,2023-05-12 10:02:25.754000+00:00
6,0.8131022727333334,0.9832201111111106,30.277011224444465,27.09006209777776,0.9873695755555557,0.7606759266666671,29.070856613333323,0.7453750000000001,0.7774675,LoadTestSession1,User1,User2,2023-05-12 10:02:42.754000+00:00
7,0.8093295334666675,0.9831428555555564,30.330211597777797,27.154206786666652,0.9873507311111108,0.7583998488888879,29.18413003111111,0.7353749999999999,0.7767474999999999,LoadTestSession1,User1,User2,2023-05-12 10:02:59.754000+00:00
8,0.8091547400666665,0.9831287822222231,30.2915828266667,27.11525930222219,0.9873368133333329,0.7584789066666663,29.135065704444447,0.726375,0.7743475,LoadTestSession1,User1,User2,2023-05-12 10:03:16.754000+00:00
9,0.8095616730888894,0.9831383133333341,30.30527610666662,27.131667766666702,0.9873393466666669,0.7582153933333332,29.156288837777804,0.7464999999999999,0.7755974999999999,LoadTestSession1,User1,User2,2023-05-12 10:03:33.754000+00:00
10,0.8096162849333335,0.9831314577777781,30.290880131111102,27.11497094000001,0.9873369533333337,0.7584875888888893,29.133763128888898,0.740125,0.7772349999999999,LoadTestSession1,User1,User2,2023-05-12 10:03:50.754000+00:00
11,0.8095183740000003,0.9831307066666658,30.29107923555554,27.115772473333312,0.987333875555556,0.7582733533333339,29.134900922222222,0.7495,0.7773300000000001,LoadTestSession1,User1,User2,2023-05-12 10:04:07.754000+00:00
12,0.8098338338666664,0.9831541133333326,30.30172481777775,27.126693717777755,0.9873574400000006,0.758653853333333,29.149922046666692,0.7295,0.7716974999999999,LoadTestSession1,User1,User2,2023-05-12 10:04:24.754000+00:00
13,0.8089296557777772,0.983144553333333,30.300204708888888,27.125475011111114,0.9873207911111116,0.7580870888888892,29.147933048888866,0.741375,0.774545,LoadTestSession1,User1,User2,2023-05-12 10:04:41.754000+00:00
14,0.8092640623777777,0.9831289088888892,30.288457428888893,27.111559359999998,0.9873347866666671,0.7585524399999996,29.13047585111113,0.7538749999999999,0.77895,LoadTestSession1,User1,User2,2023-05-12 10:04:58.754000+00:00
15,0.8104955812888888,0.9833970022222227,30.34176286666666,27.168101693333327,0.9875192422222218,0.7591482066666656,29.202850528888884,0.746375,0.7778525000000001,LoadTestSession1,User1,User2,2023-05-12 10:05:15.754000+00:00
16,0.8102421702888889,0.9831999822222225,30.352112826666655,27.178277866666658,0.9873912911111115,0.7587005577777763,29.212030013333337,0.744875,0.7767225,LoadTestSession1,User1,User2,2023-05-12 10:05:32.754000+00:00
17,0.8092051739999998,0.9831294911111111,30.300518311111095,27.12521527333334,0.9873343800000003,0.7583709533333336,29.146339199999986,0.748375,0.7759499999999999,LoadTestSession1,User1,User2,2023-05-12 10:05:49.754000+00:00
18,0.8102572199333334,0.983195082222222,30.315381524444465,27.138254768888878,0.9874137044444453,0.760462122222222,29.15879547777776,0.7481249999999999,0.7754525000000001,LoadTestSession1,User1,User2,2023-05-12 10:06:06.754000+00:00
19,0.8092648420222218,0.9831219799999994,30.29148140444444,27.11540077333334,0.9873401288888877,0.758403224444444,29.134265051111125,0.74975,0.7783675000000001,LoadTestSession1,User1,User2,2023-05-12 10:06:23.754000+00:00
20,0.8093572216000011,0.983144068888889,30.29964152888886,27.12439861333333,0.9873359666666661,0.7584436511111121,29.145401508888884,0.708,0.774675,LoadTestSession1,User1,User2,2023-05-12 10:06:40.754000+00:00
