cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.8092601650888882,0.9831450822222221,30.303196471111097,27.125069402222238,0.9873798977777771,0.7592389022222223,29.14322601333334,0.733,0.780105,LoadTestSession1,User1,User2,2023-05-12 12:10:12.398000+00:00
1,0.8094392655555558,0.983132813333334,30.291826571111116,27.117124991111126,0.9873328999999991,0.7583317888888887,29.136341217777787,0.7025,0.7690699999999999,LoadTestSession1,User1,User2,2023-05-12 12:10:29.398000+00:00
2,0.8095154307555554,0.9831503755555553,30.325453306666674,27.15168001777777,0.9873661777777774,0.7584635444444442,29.18067190888894,0.7341249999999999,0.7817075,LoadTestSession1,User1,User2,2023-05-12 12:10:46.398000+00:00
3,0.8093000865111115,0.9831355377777782,30.29017712222222,27.11452167777776,0.9873277777777776,0.7581331711111116,29.134210584444443,0.7424999999999999,0.7787949999999999,LoadTestSession1,User1,User2,2023-05-12 12:11:03.398000+00:00
4,0.8085819103333334,0.9831252311111105,30.304709231111097,27.12859583333334,0.9873422266666667,0.7581938933333333,29.153171631111096,0.709125,0.7782475,LoadTestSession1,User1,User2,2023-05-12 12:11:20.398000+00:00
5,0.8110581668000006,0.9826133955555564,30.283786248888887,27.117394526666686,0.9870258955555548,0.7601542088888894,29.146383337777806,0.7335,0.7740225000000001,LoadTestSession1,User1,User2,2023-05-12 12:11:37.398000+00:00
6,0.8093996060888884,0.9831393711111112,30.32714540666668,27.152951971111115,0.9873632933333327,0.7586246644444444,29.185989757777765,0.73725,0.777755,LoadTestSession1,User1,User2,2023-05-12 12:11:54.398000+00:00
7,0.8101983826888887,0.9833203666666671,30.356606977777776,27.18497250444444,0.9874341088888899,0.7588574955555546,29.221447864444453,0.75075,0.7811475000000001,LoadTestSession1,User1,User2,2023-05-12 12:12:11.398000+00:00
8,0.810146575133333,0.9832573000000009,30.35244058000001,27.18160715333333,0.9874246199999994,0.7588017666666662,29.221727815555482,0.7478750000000001,0.7794425,LoadTestSession1,User1,User2,2023-05-12 12:12:28.398000+00:00
9,0.8099515438444435,0.9831331444444453,30.290990862222216,27.11486237333334,0.9873484111111117,0.7585957600000006,29.133631948888908,0.70275,0.777595,LoadTestSession1,User1,User2,2023-05-12 12:12:45.398000+00:00
10,0.8089882259777772,0.983121473333334,30.289821835555568,27.114209802222206,0.9873315022222225,0.7583191022222227,29.134686835555556,0.701875,0.7721674999999999,LoadTestSession1,User1,User2,2023-05-12 12:13:02.398000+00:00
11,0.8157560316222218,0.9834432444444451,30.396256951111116,27.226987455555584,0.9876070200000001,0.764399315555555,29.26597338666667,0.713625,0.774815,LoadTestSession1,User1,User2,2023-05-12 12:13:19.398000+00:00
12,0.8088500024444448,0.9831241444444434,30.301438211111126,27.127162568888885,0.987333115555555,0.7580383800000001,29.155701868888926,0.734375,0.7722074999999999,LoadTestSession1,User1,User2,2023-05-12 12:13:36.398000+00:00
13,0.8091220343555547,0.9831057044444447,30.289101637777808,27.112966388888896,0.9873295600000005,0.7581805155555559,29.131907453333326,0.7437499999999999,0.7711025,LoadTestSession1,User1,User2,2023-05-12 12:13:53.398000+00:00
14,0.8091446730888895,0.9831237333333334,30.300606457777814,27.12534888,0.9873303711111105,0.7582708466666661,29.149953762222207,0.7498750000000001,0.7779024999999999,LoadTestSession1,User1,User2,2023-05-12 12:14:10.398000+00:00
15,0.8092440925999995,0.9831530666666671,30.307006146666644,27.13137635333335,0.9873513244444437,0.7586236244444452,29.15440619555557,0.75,0.7820499999999999,LoadTestSession1,User1,User2,2023-05-12 12:14:27.398000+00:00
16,0.8091698300888897,0.9831392444444446,30.30462698444446,27.129267726666637,0.9873475333333335,0.7583947466666666,29.152883720000005,0.728375,0.7692749999999999,LoadTestSession1,User1,User2,2023-05-12 12:14:44.398000+00:00
17,0.8130889937777783,0.9832306577777773,30.311158262222225,27.13081345555554,0.9874083111111119,0.7608884599999998,29.137802960000013,0.73325,0.7774675,LoadTestSession1,User1,User2,2023-05-12 12:15:01.398000+00:00
18,0.8092860452888887,0.9831141466666655,30.28883620444445,27.113334660000003,0.987319393333333,0.7580578200000003,29.13297043333333,0.73675,0.7726299999999999,LoadTestSession1,User1,User2,2023-05-12 12:15:18.398000+00:00
19,0.8096502892444447,0.9831988955555552,30.344064486666667,27.170859188888883,0.9873722955555573,0.7584998422222219,29.20403652666665,0.7417499999999999,0.7788174999999999,LoadTestSession1,User1,User2,2023-05-12 12:15:35.398000+00:00
20,0.809077066,0.9831197711111106,30.30494590222221,27.129303417777773,0.9873425088888885,0.7582249977777771,29.15439777333335,0.7437499999999999,0.7828649999999999,LoadTestSession1,User1,User2,2023-05-12 12:15:52.398000+00:00
