cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.7580165410444438,0.9836648911111113,30.5881694088889,27.49766958222223,0.9868561066666675,0.7263118044444453,30.09876590000002,0.7095,0.7707824999999999,LoadTestSession1,User10,User1,2023-05-16 05:36:44.419000+00:00
1,0.8104877994666663,0.9833432333333336,30.48717895555555,27.31599844666668,0.9875280511111114,0.7593880866666666,29.374397542222233,0.696375,0.7761,LoadTestSession1,User10,User1,2023-05-16 05:37:01.419000+00:00
2,0.8108149661777772,0.9832600399999994,30.436368313333325,27.265803193333333,0.9874562644444445,0.7590751755555554,29.31862704,0.74775,0.784565,LoadTestSession1,User10,User1,2023-05-16 05:37:18.419000+00:00
3,0.8127180870444451,0.9837357022222211,30.569840515555573,27.409722371111137,0.987709728888888,0.7610153844444436,29.505527555555556,0.74275,0.7801400000000001,LoadTestSession1,User10,User1,2023-05-16 05:37:35.419000+00:00
4,0.8112275798222218,0.9834462000000003,30.48987426888889,27.322360375555544,0.9875782533333334,0.7599554577777768,29.39313424222223,0.714,0.781895,LoadTestSession1,User10,User1,2023-05-16 05:37:52.419000+00:00
5,0.8205162137777782,0.9836602444444442,32.11720612444444,29.0146616,0.9878717422222227,0.7689331,31.502325435555584,0.602,0.7346425,LoadTestSession1,User10,User1,2023-05-16 05:38:09.419000+00:00
6,0.8077297370888888,0.9842945644444446,32.23660911333331,29.18456223333334,0.9878091711111108,0.7560189422222228,31.92179669333334,0.285875,0.6249375,LoadTestSession1,User10,User1,2023-05-16 05:38:26.419000+00:00
7,0.8173208337555551,0.9834362222222223,32.72859069777779,29.666500244444435,0.9875290355555553,0.7670245066666672,32.37085084888887,0.4886250000000001,0.69734,LoadTestSession1,User10,User1,2023-05-16 05:38:43.419000+00:00
8,0.8200661327111106,0.9859552733333341,31.42807312666669,28.3002739622222,0.9890819888888885,0.7685633266666668,30.629737342222214,0.530125,0.7288925,LoadTestSession1,User10,User1,2023-05-16 05:39:00.419000+00:00
9,0.8098744098888895,0.9831538022222228,30.307257471111118,27.13204665777775,0.98734774,0.7585914711111116,29.1562442422222,0.632625,0.7686649999999999,LoadTestSession1,User10,User1,2023-05-16 05:39:17.419000+00:00
10,0.8100055451555559,0.9833066088888884,30.36022131999999,27.187162100000016,0.9874407533333324,0.7592455022222219,29.225208053333347,0.6637500000000001,0.7663875,LoadTestSession1,User10,User1,2023-05-16 05:39:34.419000+00:00
11,0.8100793811111114,0.9831589733333334,30.323793700000017,27.14756451555554,0.9873726333333337,0.7586356733333336,29.173001555555572,0.70225,0.766605,LoadTestSession1,User10,User1,2023-05-16 05:39:51.419000+00:00
12,0.8132616028000001,0.9832795511111119,30.623733728888887,27.468100384444455,0.9876567822222234,0.7610319799999996,29.59531714666666,0.590375,0.73628,LoadTestSession1,User10,User1,2023-05-16 05:40:08.419000+00:00
13,0.8098186807777775,0.9832738822222223,30.38425621777776,27.213448433333333,0.9874475688888892,0.7586653177777776,29.254742657777797,0.625875,0.7522025000000001,LoadTestSession1,User10,User1,2023-05-16 05:40:25.419000+00:00
