@timestamp,user_id,audio_bytesSent,audio_packetsSent,audio_nackCount,video_bytesSent,video_packetsSent,video_framesEncoded,video_nackCount,video_firCount,video_pliCount,video_qpSum
2023-05-15 14:15:04.168000+00:00,User1,72969,941,0,2667877,2429,280,0,0,0,1342
2023-05-15 14:15:09.121000+00:00,User2,68252,878,0,2195259,1991,217,0,0,0,1053
2023-05-15 14:15:10.169000+00:00,User1,95811,1231,0,3295739,2998,353,0,0,0,1724
2023-05-15 14:15:11.072000+00:00,User4,108582,1391,0,4817578,4401,556,0,0,0,3221
2023-05-15 14:15:11.115000+00:00,User3,108312,1390,0,4655412,4273,540,0,0,0,3286
2023-05-15 14:15:11.287000+00:00,User6,76722,989,0,2224834,2018,216,0,0,0,1196
2023-05-15 14:15:11.263000+00:00,User5,116588,1496,0,5202625,4758,584,0,0,8,3396
2023-05-15 14:15:12.118000+00:00,User2,85018,1089,0,2447500,2216,238,0,0,0,1095
2023-05-15 14:15:13.174000+00:00,User1,105102,1349,0,3697081,3358,386,0,0,0,1977
2023-05-15 14:15:14.075000+00:00,User4,119530,1530,0,5397654,4926,619,0,0,0,3548
2023-05-15 14:15:14.121000+00:00,User3,119753,1538,0,5099377,4674,577,0,0,0,3479
2023-05-15 14:15:14.286000+00:00,User5,128093,1645,0,5745749,5243,625,0,0,8,3606
2023-05-15 14:15:14.295000+00:00,User6,84227,1081,0,2244715,2037,219,0,0,0,1202
2023-05-15 14:15:15.140000+00:00,User2,96094,1232,0,2901543,2619,272,0,0,0,1163
2023-05-15 14:15:16.179000+00:00,User1,117120,1505,0,3977207,3603,397,0,0,0,1999
2023-05-15 14:15:17.126000+00:00,User3,130352,1675,0,5721253,5217,606,0,0,0,3600
2023-05-15 14:15:17.226000+00:00,User4,130029,1666,0,5755353,5244,642,0,0,0,3730
2023-05-15 14:15:17.317000+00:00,User6,90089,1158,0,2299107,2084,220,0,0,0,1204
2023-05-15 14:15:17.329000+00:00,User5,139539,1791,0,6261512,5701,656,0,0,8,3749
2023-05-15 14:15:18.127000+00:00,User2,107782,1384,0,3222540,2906,296,0,0,0,1423
2023-05-15 14:15:19.178000+00:00,User1,128634,1655,0,4382311,3958,417,0,0,0,2039
2023-05-15 14:15:20.120000+00:00,User3,142102,1831,0,6237612,5672,635,0,0,4,3667
2023-05-15 14:15:20.198000+00:00,User4,141064,1818,0,6225710,5661,667,0,0,0,3782
2023-05-15 14:15:20.282000+00:00,User5,150476,1936,0,6694327,6084,680,0,0,8,3798
2023-05-15 14:15:20.330000+00:00,User6,94692,1218,0,2319046,2102,221,0,0,0,1208
2023-05-15 14:15:21.123000+00:00,User2,118075,1520,0,3631595,3266,320,0,0,0,1471
2023-05-15 14:15:22.186000+00:00,User1,140727,1814,0,4738994,4272,439,0,0,0,2083
2023-05-15 14:15:23.118000+00:00,User3,153856,1983,0,6675813,6059,660,0,0,4,3717
2023-05-15 14:15:23.189000+00:00,User4,151880,1960,0,6551395,5947,687,0,0,0,3822
2023-05-15 14:15:23.286000+00:00,User6,99572,1280,0,2368117,2145,223,0,0,0,1218
2023-05-15 14:15:23.289000+00:00,User5,162563,2091,0,7093177,6440,708,0,0,8,3901
2023-05-15 14:15:26.215000+00:00,User4,163022,2103,0,7062817,6401,717,0,0,4,3885
2023-05-15 14:15:26.295000+00:00,User6,110676,1424,0,2413283,2185,225,0,0,0,1226
2023-05-15 14:15:26.302000+00:00,User5,173566,2232,0,7383947,6708,740,0,0,8,3965
