@timestamp,user_id,audio_bytesSent,audio_packetsSent,audio_nackCount,video_bytesSent,video_packetsSent,video_framesEncoded,video_nackCount,video_firCount,video_pliCount,video_qpSum
2023-08-02 09:03:21.205000+00:00,User1,8855,55,0,42478,50,30,0,4,0,3020
2023-08-02 09:03:22.255000+00:00,User2,137550,855,0,757296,892,567,0,12,0,34755
2023-08-02 09:03:22.295000+00:00,User1,137991,857,0,720227,853,566,0,8,0,35762
2023-08-02 09:03:22.361000+00:00,User3,137909,860,0,715883,852,571,0,12,0,36846
2023-08-02 09:03:22.992000+00:00,User4,110768,688,0,605404,710,474,0,8,0,30185
2023-08-02 09:03:23.526000+00:00,User5,62468,388,0,331173,386,293,0,4,0,22035
2023-08-02 09:04:34.298000+00:00,User1,717738,4458,0,14706330,13802,2715,0,8,0,58707
2023-08-02 09:04:34.367000+00:00,User3,717670,4461,0,14988122,14061,2727,0,12,0,59381
2023-08-02 09:04:34.376000+00:00,User3,496846,3086,0,7998802,7696,1910,0,16,0,60602
2023-08-02 09:04:34.998000+00:00,User4,690529,4289,0,14968434,13988,2629,0,8,0,51170
2023-08-02 09:04:35.042000+00:00,User2,304773,1893,0,2057409,2085,746,0,20,0,37161
2023-08-02 09:04:40.767000+00:00,User5,8066,50,0,44904,52,28,0,8,0,2625
2023-08-02 09:04:40.996000+00:00,User4,738829,4589,0,16478297,15359,2809,0,8,0,52097
2023-08-02 09:04:41.042000+00:00,User2,353073,2193,0,2266302,2336,926,0,28,0,48553
2023-08-02 09:04:41.447000+00:00,User2,569778,3538,0,9635987,9244,2182,0,16,0,64063
2023-08-02 09:04:41.534000+00:00,User5,690528,4288,0,14952112,13954,2629,0,4,0,51554
2023-08-02 09:04:41.598000+00:00,User5,449350,2790,0,8507218,8067,1728,0,4,0,40094
2023-08-02 09:04:42.212000+00:00,User1,643677,3997,0,9564404,9022,1782,0,28,0,39829
2023-08-02 09:04:42.368000+00:00,User3,280300,1740,0,1400181,1453,582,0,16,0,26960
2023-08-02 09:04:42.504000+00:00,User4,63433,393,0,335544,399,298,0,8,0,20264
2023-08-02 09:04:42.889000+00:00,User1,402437,2499,0,2750817,3011,1558,0,20,0,80618
2023-08-02 09:04:43.105000+00:00,User4,449511,2791,0,8347059,7939,1729,0,4,0,41698
2023-08-02 09:04:43.259000+00:00,User2,789709,4905,0,17024106,15922,2991,0,12,0,57485
2023-08-02 09:04:43.303000+00:00,User1,790187,4907,0,16672929,15615,2984,0,8,0,60287
2023-08-02 09:04:43.363000+00:00,User3,790100,4910,0,16953325,15871,2996,0,12,0,61014
2023-08-02 09:04:43.376000+00:00,User3,569279,3535,0,9960949,9501,2179,0,16,0,62217
2023-08-02 09:04:43.766000+00:00,User5,16588,104,0,140662,163,117,0,8,0,8434
2023-08-02 09:04:43.997000+00:00,User4,762904,4738,0,16910672,15781,2898,0,8,0,52879
2023-08-02 09:04:44.042000+00:00,User2,377291,2343,0,2376939,2465,1015,0,28,0,54392
