@timestamp,user_id,audio_bytesSent,audio_packetsSent,audio_nackCount,video_bytesSent,video_packetsSent,video_framesEncoded,video_nackCount,video_firCount,video_pliCount,video_qpSum
2023-07-26 08:31:41.548000+00:00,User5,254722,3295,0,10450929,9885,1814,48,0,0,25220
2023-07-26 08:31:41.732000+00:00,User1,784350,10142,0,40138116,37272,5859,116,0,12,64335
2023-07-26 08:31:40.918000+00:00,User3,80238,1036,0,2310643,2177,347,52,0,20,4989
2023-07-26 08:31:41.557000+00:00,User5,703577,9094,0,30168173,28412,5223,204,0,4,93827
2023-07-26 08:31:40.775000+00:00,User4,172441,2225,0,911575,1128,692,0,0,0,36162
2023-07-26 08:31:40.832000+00:00,User1,254003,3288,0,12213832,11376,1816,80,0,12,28072
2023-07-26 08:31:41.189000+00:00,User5,784355,10137,0,40683968,37772,5873,108,0,8,71499
2023-07-26 08:31:41.817000+00:00,User3,263034,3404,0,10128430,9629,1885,72,0,0,33995
2023-07-26 08:31:41.236000+00:00,User5,345395,4478,0,11930963,11286,2154,92,0,12,40592
2023-07-26 08:31:41.483000+00:00,User1,614275,7898,0,27748907,26017,4532,112,0,0,56831
2023-07-26 08:31:41.164000+00:00,User1,864282,11195,0,43580405,40571,6489,108,0,4,70892
2023-07-26 08:31:41.311000+00:00,User5,81164,1039,0,2274770,2122,340,64,0,20,5191
2023-07-26 08:31:41.578000+00:00,User5,530515,6848,0,25864869,24142,3945,112,0,4,46810
2023-07-26 08:31:41.167000+00:00,User1,865895,11205,0,40786595,38024,6223,224,0,8,88629
2023-07-26 08:31:41.280000+00:00,User5,346178,4474,0,13386912,12711,2486,76,0,0,43123
2023-07-26 08:31:41.686000+00:00,User3,80450,1037,0,1630491,1588,376,0,0,12,8606
2023-07-26 08:31:41.839000+00:00,User1,784481,10137,0,40784606,37832,5768,80,0,4,69883
2023-07-26 08:31:40.641000+00:00,User2,790569,10135,0,40579797,37660,5873,76,0,4,70551
2023-07-26 08:31:41.734000+00:00,User3,255184,3290,0,9901216,9339,1715,68,0,0,26623
2023-07-26 08:31:41.370000+00:00,User4,263001,3400,0,9800828,9341,1859,76,0,16,41439
2023-07-26 08:31:40.931000+00:00,User1,344946,4467,0,11138637,10774,2430,76,0,16,51100
2023-07-26 08:31:41.181000+00:00,User2,865994,11204,0,42806554,39869,6526,116,0,12,80458
2023-07-26 08:31:40.596000+00:00,User2,254181,3277,0,8678685,8274,1721,32,0,4,28673
2023-07-26 08:31:41.231000+00:00,User4,610527,7906,0,26899235,25086,4228,160,0,8,67838
2023-07-26 08:31:40.844000+00:00,User1,165545,2139,0,6712453,6265,1098,72,0,16,25744
2023-07-26 08:31:41.909000+00:00,User1,348927,4500,0,11858681,11402,2497,116,0,12,51040
2023-07-26 08:31:41.893000+00:00,User2,70926,916,0,1291437,1262,298,0,0,0,8500
2023-07-26 08:31:41.564000+00:00,User2,82901,1066,0,2391623,2241,363,48,0,16,5669
2023-07-26 08:31:41.924000+00:00,User3,348335,4512,0,10365649,10058,2340,120,0,8,53483
2023-07-26 08:31:40.342000+00:00,User3,784913,10145,0,41979249,38860,5916,124,0,4,63326
2023-07-26 08:31:41.923000+00:00,User4,613778,7918,0,26446308,24782,4291,172,0,8,66723
2023-07-26 08:31:40.689000+00:00,User4,790621,10136,0,39490191,36763,5917,104,0,0,66026
2023-07-26 08:31:41.657000+00:00,User4,263286,3402,0,10149576,9555,1743,112,0,0,23925
2023-07-26 08:31:41.949000+00:00,User5,531187,6837,0,25394160,23665,3909,116,0,4,58056
2023-07-26 08:31:41.755000+00:00,User1,437539,5648,0,15993104,15095,2852,144,0,4,58455
2023-07-26 08:31:41.280000+00:00,User3,530621,6843,0,26667447,24791,3904,72,0,0,39077
2023-07-26 08:31:40.737000+00:00,User5,254621,3278,0,7563855,7334,1683,36,0,4,32712
2023-07-26 08:31:41.210000+00:00,User2,868022,11207,0,38819207,36499,6523,112,0,0,103986
2023-07-26 08:31:40.474000+00:00,User1,162996,2106,0,4036786,3950,1010,32,0,16,27406
2023-07-26 08:31:41.966000+00:00,User5,791003,10136,0,41321675,38332,5905,96,0,0,55658
2023-07-26 08:31:40.704000+00:00,User2,609677,7893,0,25882939,24376,4492,140,0,0,68453
2023-07-26 08:31:41.191000+00:00,User3,864044,11204,0,42828231,39799,6167,160,0,12,72556
2023-07-26 08:31:41.935000+00:00,User5,529588,6854,0,26644441,24774,3940,124,0,4,47498
2023-07-26 08:31:42+00:00,User3,532475,6840,0,27028802,25084,3932,80,0,4,48221
2023-07-26 08:31:42.041000+00:00,User5,441465,5659,0,17242834,16342,3178,148,0,4,55245
2023-07-26 08:31:42.663000+00:00,User4,709040,9085,0,37735123,34969,5248,68,0,0,45078
2023-07-26 08:31:43.474000+00:00,User1,174691,2256,0,4475819,4374,1097,36,0,16,28495
2023-07-26 08:31:43.689000+00:00,User4,802362,10286,0,39914572,37175,6006,104,0,0,67396
2023-07-26 08:31:42.627000+00:00,User3,176635,2273,0,5455521,5239,1178,92,0,20,41559
2023-07-26 08:31:43.142000+00:00,User5,178741,2291,0,6695125,6341,1186,32,0,12,22204
2023-07-26 08:31:42.656000+00:00,User4,346578,4492,0,14873374,13818,2163,60,0,12,27962
2023-07-26 08:31:43.241000+00:00,User1,354956,4602,0,10072098,9689,2092,124,0,20,46851
2023-07-26 08:31:42.508000+00:00,User5,703659,9086,0,35172923,32721,5244,76,0,0,51181
2023-07-26 08:31:42.711000+00:00,User1,89106,1153,0,2486084,2346,414,52,0,0,6855
2023-07-26 08:31:43.833000+00:00,User1,265834,3438,0,12658838,11804,1905,80,0,12,29436
2023-07-26 08:31:43.844000+00:00,User1,177464,2289,0,7253629,6775,1187,104,0,16,26823
2023-07-26 08:31:43.097000+00:00,User4,346263,4523,0,1775653,2181,1349,0,0,0,73536
2023-07-26 08:31:43.769000+00:00,User4,184442,2375,0,963467,1189,736,0,0,0,38965
2023-07-26 08:31:43.158000+00:00,User2,266790,3432,0,11100839,10441,1862,36,0,4,27703
2023-07-26 08:31:42.830000+00:00,User3,176067,2263,0,6861975,6337,945,56,0,16,25343
2023-07-26 08:31:42.686000+00:00,User5,174816,2250,0,4277130,4194,1076,72,0,16,36279
2023-07-26 08:31:43.594000+00:00,User2,266313,3428,0,9119852,8699,1810,32,0,4,29852
2023-07-26 08:31:43.661000+00:00,User3,361040,4616,0,13113867,12459,2521,72,0,20,44398
2023-07-26 08:31:43.641000+00:00,User2,802345,10286,0,40820020,37912,5962,76,0,4,72971
2023-07-26 08:31:44.159000+00:00,User3,621552,8050,0,26733710,25209,4635,124,0,0,60010
2023-07-26 08:31:44.164000+00:00,User3,878742,11357,0,39790681,37199,6327,128,0,0,86086
2023-07-26 08:31:44.177000+00:00,User5,796183,10289,0,41094103,38163,5961,116,0,8,72866
2023-07-26 08:31:44.222000+00:00,User4,622224,8057,0,27290076,25463,4317,160,0,8,69476
2023-07-26 08:31:44.167000+00:00,User1,877634,11356,0,41092361,38329,6312,224,0,8,90744
2023-07-26 08:31:44.180000+00:00,User2,877634,11355,0,43274628,40317,6615,128,0,12,81855
2023-07-26 08:31:44.231000+00:00,User3,624352,8057,0,26337081,24816,4586,176,0,4,81956
2023-07-26 08:31:44.220000+00:00,User4,4138,53,0,15875,35,10,0,0,0,894
2023-07-26 08:31:44.234000+00:00,User5,357042,4628,0,12290356,11615,2198,92,0,12,41210
2023-07-26 08:31:44.282000+00:00,User5,357777,4623,0,14043638,13316,2575,80,0,0,44067
2023-07-26 08:31:44.188000+00:00,User3,875659,11356,0,43313296,40265,6255,172,0,12,73783
2023-07-26 08:31:44.204000+00:00,User5,624457,8050,0,32990475,30583,4613,64,0,0,46225
2023-07-26 08:31:44.212000+00:00,User2,879696,11357,0,39191591,36864,6610,112,0,0,105654
2023-07-26 08:31:44.275000+00:00,User3,542275,6993,0,27137953,25236,3992,92,0,0,40505
2023-07-26 08:31:45.297000+00:00,User3,717825,9236,0,28903895,27367,5286,164,0,8,104546
2023-07-26 08:31:44.562000+00:00,User2,800606,10292,0,40489869,37669,5986,108,0,4,65975
2023-07-26 08:31:44.966000+00:00,User5,802630,10287,0,41734168,38722,5995,108,0,0,57845
2023-07-26 08:31:45.732000+00:00,User2,543109,7027,0,28018367,25986,4039,84,0,4,46849
2023-07-26 08:31:45.406000+00:00,User3,5744,75,0,30197,40,15,0,0,0,1370
2023-07-26 08:31:45.830000+00:00,User3,187656,2412,0,7177546,6657,1034,76,0,16,28866
2023-07-26 08:31:44.557000+00:00,User5,715017,9243,0,30558186,28793,5313,204,0,4,95368
2023-07-26 08:31:44.656000+00:00,User4,92630,1192,0,3365803,3141,528,20,0,12,6123
2023-07-26 08:31:44.559000+00:00,User5,266577,3446,0,11053094,10443,1903,48,0,0,26119
2023-07-26 08:31:45.789000+00:00,User5,3824,49,0,21635,25,9,0,0,0,954
2023-07-26 08:31:46.004000+00:00,User4,449103,5818,0,16013299,15314,3280,136,0,0,64535
2023-07-26 08:31:45.867000+00:00,User2,186105,2401,0,5564264,5392,1254,68,0,16,30420
2023-07-26 08:31:46.042000+00:00,User3,6351,86,0,63138,72,27,0,0,0,2794
2023-07-26 08:31:46.097000+00:00,User4,358007,4673,0,1836151,2259,1393,0,0,0,76460
2023-07-26 08:31:45.403000+00:00,User5,359254,4640,0,12133287,11668,2575,84,0,20,52329
2023-07-26 08:31:45.432000+00:00,User2,721555,9238,0,29089541,27328,4870,172,0,8,84138
2023-07-26 08:31:45.370000+00:00,User5,627281,8079,0,28535168,26774,4673,120,0,0,67610
2023-07-26 08:31:44.732000+00:00,User1,795798,10292,0,40635841,37739,5947,116,0,12,65313
2023-07-26 08:31:46.112000+00:00,User2,366849,4747,0,13429543,12753,2518,76,0,0,45223
2023-07-26 08:31:44.482000+00:00,User1,626092,8047,0,28221797,26465,4623,136,0,0,58256
2023-07-26 08:31:44.947000+00:00,User5,542764,6987,0,25803774,24062,3999,124,0,4,59364
2023-07-26 08:31:45.648000+00:00,User4,186086,2394,0,5152035,4965,1181,100,0,16,40433
2023-07-26 08:31:44.744000+00:00,User2,5204,67,0,44437,47,14,0,0,0,860
2023-07-26 08:31:44.370000+00:00,User4,274635,3550,0,10221833,9744,1948,76,0,16,43029
2023-07-26 08:31:45.627000+00:00,User3,188249,2421,0,6023489,5772,1268,92,0,20,42484
2023-07-26 08:31:45.190000+00:00,User5,92913,1195,0,2084532,2014,471,8,0,12,9504
2023-07-26 08:31:45.175000+00:00,User4,798643,10285,0,41869692,38894,5994,120,0,0,64523
2023-07-26 08:31:44.997000+00:00,User3,544226,6989,0,27407035,25454,4022,80,0,4,49744
2023-07-26 08:31:46.141000+00:00,User5,190286,2441,0,7322007,6924,1276,44,0,12,23169
2023-07-26 08:31:46.158000+00:00,User2,278390,3582,0,11640030,10945,1952,36,0,4,28890
2023-07-26 08:31:46.153000+00:00,User4,542525,6995,0,25820173,24098,4014,96,0,0,49340
2023-07-26 08:31:46.213000+00:00,User1,275945,3576,0,10800178,10095,1705,48,0,0,28002
2023-07-26 08:31:44.686000+00:00,User3,92043,1186,0,2093640,2030,466,24,0,12,9888
2023-07-26 08:31:45.041000+00:00,User5,452870,5807,0,17791719,16858,3268,168,0,4,56173
2023-07-26 08:31:45.810000+00:00,User4,96022,1237,0,2725977,2542,435,88,0,20,11727
2023-07-26 08:31:44.654000+00:00,User2,625524,8064,0,27937399,26255,4638,96,0,0,56996
2023-07-26 08:31:45.902000+00:00,User2,459090,5943,0,22433192,20920,3403,56,0,8,39287
2023-07-26 08:31:45.911000+00:00,User1,714995,9236,0,37141478,34461,5279,112,0,4,60675
2023-07-26 08:31:45.952000+00:00,User3,714754,9221,0,35741322,33209,5197,96,0,0,54683
2023-07-26 08:31:46.026000+00:00,User1,194223,2498,0,4413248,4390,1244,32,0,0,30582
2023-07-26 08:31:46.220000+00:00,User2,459811,5943,0,14245559,13871,3278,108,0,0,75167
2023-07-26 08:31:46.398000+00:00,User2,713203,9238,0,37336223,34611,5302,84,0,4,56691
2023-07-26 08:31:46.503000+00:00,User5,633346,8192,0,26621615,25114,4661,168,0,4,78114
2023-07-26 08:31:46.475000+00:00,User1,186482,2407,0,4757555,4666,1186,60,0,16,33000
2023-07-26 08:31:46.505000+00:00,User4,90910,1171,0,1710385,1651,398,8,0,0,7365
2023-07-26 08:31:46.424000+00:00,User4,545836,7001,0,28000269,25909,3849,108,0,4,48731
2023-07-26 08:31:46.566000+00:00,User3,543432,7008,0,25024073,23447,4025,72,0,0,52952
2023-07-26 08:31:46.594000+00:00,User2,565317,7255,0,24713162,23209,4083,92,0,0,56841
2023-07-26 08:31:46.487000+00:00,User4,448007,5799,0,15280620,14643,3112,148,0,8,65742
2023-07-26 08:31:46.663000+00:00,User3,372754,4766,0,13363246,12715,2611,92,0,20,50679
2023-07-26 08:31:46.642000+00:00,User2,813993,10435,0,41091343,38190,6052,76,0,4,76001
2023-07-26 08:31:46.690000+00:00,User4,814203,10438,0,40333866,37578,6096,108,0,0,69348
2023-07-26 08:31:47.235000+00:00,User5,368455,4778,0,12796336,12078,2267,92,0,12,41940
2023-07-26 08:31:47.350000+00:00,User4,276551,3571,0,8646682,8342,1895,56,0,0,35400
2023-07-26 08:31:47.121000+00:00,User1,898112,11502,0,42750513,39760,6326,128,0,12,77684
2023-07-26 08:31:48.001000+00:00,User3,555699,7140,0,27794376,25829,4112,80,0,4,51597
2023-07-26 08:31:47.126000+00:00,User4,888866,11502,0,43194408,40213,6462,156,0,0,78225
2023-07-26 08:31:47.045000+00:00,User1,634471,8198,0,27879145,26228,4733,128,0,0,69847
2023-07-26 08:31:47.557000+00:00,User5,278106,3595,0,11581491,10949,1993,72,0,0,29205
2023-07-26 08:31:47.654000+00:00,User2,637027,8213,0,28399106,26693,4728,96,0,0,58655
2023-07-26 08:31:47.651000+00:00,User4,286272,3703,0,11150579,10499,1923,112,0,0,26559
2023-07-26 08:31:47.966000+00:00,User5,814292,10436,0,41921577,38940,6085,108,0,0,63193
2023-07-26 08:31:46.705000+00:00,User2,632919,8192,0,26687422,25157,4670,156,0,0,72198
2023-07-26 08:31:47.157000+00:00,User4,891776,11505,0,40272684,37658,6349,180,0,8,94313
2023-07-26 08:31:47.733000+00:00,User1,807652,10442,0,41210450,38271,6036,116,0,12,66546
2023-07-26 08:31:47.134000+00:00,User5,890799,11503,0,39527293,36974,6358,272,0,4,105070
2023-07-26 08:31:47.745000+00:00,User2,8194,109,0,312158,300,59,0,0,0,1578
2023-07-26 08:31:47.686000+00:00,User3,103707,1338,0,2301058,2251,556,24,0,12,14188
2023-07-26 08:31:47.656000+00:00,User4,103927,1342,0,3504754,3300,603,20,0,12,13569
2023-07-26 08:31:48.155000+00:00,User3,459927,5965,0,20901150,19590,3328,160,0,0,46689
2023-07-26 08:31:48.177000+00:00,User4,810031,10434,0,42099202,39150,6084,120,0,0,69186
2023-07-26 08:31:48.187000+00:00,User5,104402,1344,0,2397850,2328,561,8,0,12,12090
2023-07-26 08:31:48.213000+00:00,User2,640664,8207,0,30652845,28474,4494,92,0,8,58436
2023-07-26 08:31:48.258000+00:00,User3,287273,3722,0,13294908,12397,2062,92,0,12,33089
2023-07-26 08:31:48.300000+00:00,User3,729230,9385,0,29229988,27693,5376,164,0,8,106668
2023-07-26 08:31:48.366000+00:00,User1,552405,7162,0,26837831,25082,4133,116,0,0,55631
2023-07-26 08:31:48.405000+00:00,User3,8842,117,0,143950,161,60,0,0,0,3088
2023-07-26 08:31:48.355000+00:00,User2,197124,2543,0,7011220,6654,1320,92,0,16,29609
2023-07-26 08:31:48.371000+00:00,User5,638629,8229,0,28950979,27174,4763,120,0,0,69176
2023-07-26 08:31:48.403000+00:00,User5,370695,4789,0,12619454,12129,2665,84,0,20,53605
2023-07-26 08:31:48.433000+00:00,User2,733209,9387,0,29348587,27596,4960,172,0,8,86818
2023-07-26 08:31:48.523000+00:00,User3,104579,1345,0,2443618,2379,560,8,0,8,10463
2023-07-26 08:31:48.506000+00:00,User5,726370,9386,0,36151801,33650,5423,76,0,0,53560
2023-07-26 08:31:48.627000+00:00,User3,200057,2571,0,6453734,6187,1358,92,0,20,43873
2023-07-26 08:31:48.653000+00:00,User4,197579,2543,0,5447897,5266,1271,100,0,16,42585
2023-07-26 08:31:48.663000+00:00,User4,556473,7176,0,26971922,25130,4102,84,0,0,49992
2023-07-26 08:31:48.662000+00:00,User4,369604,4793,0,15875418,14761,2335,80,0,12,31259
2023-07-26 08:31:48.665000+00:00,User4,732157,9386,0,39265488,36359,5428,68,0,0,46418
2023-07-26 08:31:48.687000+00:00,User5,197544,2549,0,5185485,5058,1256,72,0,16,38893
2023-07-26 08:31:48.725000+00:00,User1,112836,1457,0,3010084,2885,566,68,0,16,11872
2023-07-26 08:31:48.732000+00:00,User2,554712,7177,0,28540487,26479,4128,84,0,4,47918
2023-07-26 08:31:48.709000+00:00,User1,111906,1452,0,3272328,3115,595,68,0,0,10265
2023-07-26 08:31:48.788000+00:00,User5,8111,107,0,113192,128,54,0,0,0,3353
2023-07-26 08:31:48.722000+00:00,User5,197349,2544,0,6170043,5922,1280,52,0,12,27029
2023-07-26 08:31:48.769000+00:00,User5,113529,1462,0,3473464,3311,645,40,0,8,16636
2023-07-26 08:31:48.825000+00:00,User3,458837,5949,0,21783179,20188,3122,160,0,12,48628
2023-07-26 08:31:48.831000+00:00,User3,199281,2562,0,7380915,6875,1124,76,0,16,32235
2023-07-26 08:31:48.809000+00:00,User4,107655,1387,0,2944916,2794,525,88,0,20,16500
2023-07-26 08:31:48.868000+00:00,User2,197709,2552,0,6080281,5874,1344,68,0,16,31404
2023-07-26 08:31:48.902000+00:00,User2,470586,6092,0,22977701,21433,3493,56,0,8,40911
2023-07-26 08:31:48.912000+00:00,User1,726552,9386,0,37694406,34976,5369,112,0,4,61875
2023-07-26 08:31:49.005000+00:00,User4,460455,5968,0,16452933,15736,3370,136,0,0,66068
2023-07-26 08:31:48.952000+00:00,User3,726323,9371,0,36284381,33724,5287,96,0,0,55947
2023-07-26 08:31:49.014000+00:00,User1,4964,64,0,31950,36,13,0,0,0,1369
2023-07-26 08:31:49.025000+00:00,User1,205447,2647,0,4920327,4870,1334,32,0,0,31625
2023-07-26 08:31:49.042000+00:00,User3,11847,155,0,137436,162,72,0,0,0,5084
2023-07-26 08:31:49.141000+00:00,User5,201657,2591,0,7938478,7493,1366,44,0,12,23931
2023-07-26 08:31:49.113000+00:00,User2,378154,4898,0,13802304,13119,2606,76,0,0,46774
2023-07-26 08:31:49.840000+00:00,User1,646721,8342,0,33274050,30889,4805,108,0,8,56950
2023-07-26 08:31:49.424000+00:00,User4,557470,7149,0,28285753,26174,3893,108,0,4,49209
2023-07-26 08:31:49.930000+00:00,User1,379366,4918,0,12238438,11858,2699,92,0,16,56521
2023-07-26 08:31:49.290000+00:00,User3,725828,9386,0,38238655,35410,5420,84,0,4,55745
2023-07-26 08:31:50.278000+00:00,User3,564660,7294,0,27778849,25879,4172,96,0,0,45723
2023-07-26 08:31:50.282000+00:00,User5,380512,4924,0,14884928,14127,2755,108,0,0,48554
2023-07-26 08:31:50.310000+00:00,User5,115150,1490,0,3307801,3134,604,64,0,20,10663
2023-07-26 08:31:50.349000+00:00,User4,287620,3721,0,8974302,8670,1985,56,0,0,36865
2023-07-26 08:31:50.370000+00:00,User4,296917,3850,0,11206919,10676,2128,76,0,16,45480
2023-07-26 08:31:50.376000+00:00,User3,816446,10592,0,41958651,38973,6119,132,0,0,62904
2023-07-26 08:31:50.451000+00:00,User2,207498,2683,0,1078285,1342,829,0,0,0,44352
2023-07-26 08:31:50.478000+00:00,User1,472454,6110,0,18308883,17385,3411,172,0,0,58624
2023-07-26 08:31:50.482000+00:00,User1,648627,8349,0,28885524,27120,4803,136,0,0,62975
2023-07-26 08:31:50.564000+00:00,User2,822719,10592,0,41394192,38530,6166,108,0,4,68745
2023-07-26 08:31:50.577000+00:00,User5,564226,7298,0,26585394,24848,4136,140,0,4,56940
2023-07-26 08:31:50.557000+00:00,User5,289205,3745,0,11858252,11230,2083,72,0,0,31076
2023-07-26 08:31:50.562000+00:00,User2,116668,1517,0,3560487,3375,632,64,0,16,11319
2023-07-26 08:31:50.557000+00:00,User5,737175,9544,0,31522994,29710,5493,204,0,4,98001
2023-07-26 08:31:50.669000+00:00,User2,648086,8363,0,28998204,27245,4818,96,0,0,59363
2023-07-26 08:31:50.655000+00:00,User4,114848,1492,0,3624092,3423,648,20,0,12,15269
2023-07-26 08:31:50.650000+00:00,User4,297240,3854,0,11691150,11006,2013,112,0,0,27357
2023-07-26 08:31:50.686000+00:00,User3,114433,1487,0,2677994,2617,646,24,0,12,15434
2023-07-26 08:31:57.831000+00:00,User3,234377,3012,0,8366784,7857,1394,76,0,16,35981
2023-07-26 08:31:57.434000+00:00,User2,768518,9839,0,30307483,28545,5230,172,0,8,90809
2023-07-26 08:31:57.659000+00:00,User4,591067,7626,0,28230163,26347,4372,88,0,0,52957
2023-07-26 08:31:58.005000+00:00,User4,494988,6417,0,17646688,16902,3639,144,0,0,69143
