cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.782698371377777,0.9816421688888894,31.81247119111114,28.769388077777784,0.9855999133333329,0.7320940266666673,31.501783962222213,0.5766249999999999,0.7158425,LoadTestSession14,User1,User2,2023-08-17 10:00:07.675000+00:00
1,0.7874602022,0.9806084666666679,30.250750099999973,27.11997738888891,0.9851889400000001,0.7283106666666658,29.340892175555556,0.567125,0.680125,LoadTestSession14,User1,User2,2023-08-17 10:00:24.675000+00:00
2,0.80463395131111,0.9828961666666668,30.405202028888908,27.26084332444445,0.9869485266666668,0.7458571933333332,29.39747735111112,0.556875,0.727295,LoadTestSession14,User1,User2,2023-08-17 10:00:41.675000+00:00
3,0.6845849606666674,0.9496796844444451,27.629218082222213,24.440592811111124,0.9658388244444451,0.6433238666666671,26.43592318,0.56425,0.7283675,LoadTestSession14,User1,User2,2023-08-17 10:00:58.675000+00:00
4,0.8001976072444446,0.9823398288888899,30.207228062222214,27.05704610222221,0.9865420488888889,0.7414598666666659,29.162431573333368,0.6225,0.709705,LoadTestSession14,User1,User2,2023-08-17 10:01:15.675000+00:00
5,0.7668665125777775,0.9694139622222228,29.72215602222222,26.613268688888862,0.9793417377777781,0.7041419311111102,28.84974826666669,0.50325,0.7289225,LoadTestSession14,User1,User2,2023-08-17 10:01:32.675000+00:00
6,0.7963367098222217,0.9826317177777774,30.249663075555556,27.117896208888887,0.9865208444444442,0.7321664711111108,29.29152274444443,0.6323749999999999,0.7136025,LoadTestSession14,User1,User2,2023-08-17 10:01:49.675000+00:00
7,0.7648531602666669,0.9720376555555554,29.769016837777777,26.659170397777785,0.979581617777778,0.6986691911111114,28.906023246666653,0.573125,0.70916,LoadTestSession14,User1,User2,2023-08-17 10:02:06.675000+00:00
8,0.7991354555111115,0.9824110355555562,30.157395699999995,27.012628611111143,0.9864602222222218,0.7350461266666669,29.134509935555535,0.51675,0.70271,LoadTestSession14,User1,User2,2023-08-17 10:02:23.675000+00:00
9,0.6848821604888892,0.9130330733333342,27.569023179999988,24.428378482222243,0.9456747333333334,0.6276401666666666,26.449239186666677,0.497625,0.6856675,LoadTestSession14,User1,User2,2023-08-17 10:02:40.675000+00:00
