cut_index,vmaf,msssim,psnr,psnrhvs,ssim,vifp,psnrhvsm,pesq,visqol,session,userFrom,userTo,@timestamp
0,0.7616931620666665,0.9801112600000004,29.695574206666663,26.620309206666676,0.9836945688888885,0.681609357777778,29.001491326666685,0.6779999999999999,0.8797550000000001,LoadTestSession1,User1,User2,2023-08-02 09:50:08.058000+00:00
1,0.7731582375777782,0.9810292733333329,29.862084462222242,26.76926814000001,0.9847066933333334,0.6979872711111109,29.03778734666671,0.74275,0.905225,LoadTestSession1,User1,User2,2023-08-02 09:50:25.058000+00:00
2,0.8016901007777777,0.9826934311111118,30.218928924444437,27.077241204444416,0.9866347022222222,0.7392815444444443,29.181003271111113,0.64575,0.9016474999999999,LoadTestSession1,User1,User2,2023-08-02 09:50:42.058000+00:00
3,0.8101319197555551,0.9832104333333329,30.364831257777798,27.198162697777782,0.9873727377777782,0.7573360600000002,29.251146631111116,0.74425,0.89794,LoadTestSession1,User1,User2,2023-08-02 09:50:59.058000+00:00
4,0.8104989610888882,0.9833010266666663,30.364070271111107,27.195624166666658,0.9874417799999998,0.7584877488888896,29.245843188888905,0.587125,0.8712475,LoadTestSession1,User1,User2,2023-08-02 09:51:16.058000+00:00
5,0.8094903731777779,0.9833386333333337,30.322354666666644,27.14925369111111,0.9874301933333325,0.7582835333333332,29.177603775555532,0.62275,0.8751024999999999,LoadTestSession1,User1,User2,2023-08-02 09:51:33.058000+00:00
6,0.7989455258222216,0.9805353533333332,30.05195055333333,26.890429093333328,0.985433386666668,0.7399035088888892,28.963096580000013,0.386,0.7476825,LoadTestSession1,User1,User2,2023-08-02 09:51:50.058000+00:00
7,0.8081155004444434,0.9830247266666668,30.266606624444435,27.096814139999985,0.9872020222222216,0.7542069244444443,29.12650360222222,0.6712499999999999,0.7912475000000001,LoadTestSession1,User1,User2,2023-08-02 09:52:07.058000+00:00
8,0.7468805604666668,0.9427313577777772,28.54293396000001,25.40456765777778,0.9600017911111107,0.6822655111111107,27.39178782888888,0.21687499999999998,0.7229125,LoadTestSession1,User1,User2,2023-08-02 09:52:24.058000+00:00
0,0.7757490337333334,0.9811550933333334,29.89082176444445,26.793679248888882,0.9848322666666672,0.7020374333333338,29.040812477777795,0.6759999999999999,0.8942349999999999,LoadTestSession1,User1,User3,2023-08-02 09:50:11.048000+00:00
1,0.8046682916666661,0.9828152955555548,30.238002731111106,27.08313350444444,0.9868890111111116,0.7460722577777779,29.150351340000014,0.7033750000000001,0.9005825000000001,LoadTestSession1,User1,User3,2023-08-02 09:50:28.048000+00:00
2,0.8100561439999998,0.983398966666667,30.651019093333346,27.500936395555563,0.987460735555556,0.7581632555555557,29.639125559999975,0.7282500000000001,0.8928125,LoadTestSession1,User1,User3,2023-08-02 09:50:45.048000+00:00
3,0.8116627106444452,0.9836388111111106,30.454342300000004,27.28847678,0.9876316288888894,0.7594398466666666,29.354836835555567,0.545625,0.858425,LoadTestSession1,User1,User3,2023-08-02 09:51:02.048000+00:00
4,0.8093987606888889,0.9831964400000002,30.3780483488889,27.209357897777778,0.9873529333333326,0.7569600755555559,29.264530271111123,0.26012500000000005,0.8249550000000001,LoadTestSession1,User1,User3,2023-08-02 09:51:19.048000+00:00
5,0.7765558600444443,0.9621333488888888,29.63432450222224,26.490412393333308,0.9762127066666658,0.7197539822222225,28.55295600444445,0.20887499999999998,0.6825375,LoadTestSession1,User1,User3,2023-08-02 09:51:36.048000+00:00
