@timestamp,user_id,audio_bytesReceived,audio_packetsReceived,audio_packetsLost,audio_jitter,video_bytesReceived,video_packetsReceived,video_packetsLost,video_jitter,video_framesDecoded,video_nackCount,video_firCount,video_pliCount
2023-08-02 09:17:45.415000+00:00,User7,96266,598,0,0.016,403310,493,0,0.010177777777777779,344,0,0,0
2023-08-02 09:17:45.453000+00:00,User5,71485,445,0,0.014,300162,358,0,0.009188888888888889,253,0,0,0
2023-08-02 09:17:45.467000+00:00,User5,68587,427,0,0.013,283385,340,0,0.00901111111111111,242,0,0,0
2023-08-02 09:17:45.501000+00:00,User8,123326,766,0,0.011,743144,865,0,0.013044444444444444,509,0,0,0
2023-08-02 09:17:45.527000+00:00,User3,123326,766,0,0.014,532893,572,0,0.010811111111111112,283,0,0,0
2023-08-02 09:17:45.553000+00:00,User4,111413,693,0,0.013,417660,460,0,0.010055555555555555,234,0,0,0
2023-08-02 09:17:45.625000+00:00,User4,111735,695,0,0.012,405139,446,0,0.0093,225,0,0,0
2023-08-02 09:17:45.642000+00:00,User6,27209,169,0,0.016,122240,141,0,0.01988888888888889,85,0,0,0
2023-08-02 09:17:45.643000+00:00,User2,68748,428,0,0.012,286817,339,0,0.009422222222222222,254,0,0,0
2023-08-02 09:17:45.642000+00:00,User8,124614,774,0,0.011,754391,876,0,0.012977777777777777,512,0,0,0
2023-08-02 09:17:46.978000+00:00,User2,123971,771,0,0.012,546919,591,0,0.013066666666666667,296,0,0,0
2023-08-02 09:17:48.742000+00:00,User4,149576,930,0,0.011,756764,912,0,0.011522222222222222,606,0,0,0
2023-08-02 09:17:51.399000+00:00,User5,159069,989,0,0.014,701534,827,0,0.012511111111111112,611,0,0,0
2023-08-02 09:17:51.737000+00:00,User4,172271,1071,0,0.013,831720,887,0,0.012933333333333333,406,0,0,0
2023-08-02 09:17:54.210000+00:00,User5,69390,430,0,0.015,243491,269,0,0.021977777777777777,122,0,0,0
2023-08-02 09:17:57.876000+00:00,User6,211232,1312,0,0.017,1015436,1060,0,0.015822222222222224,464,0,0,0
2023-08-02 09:17:57.922000+00:00,User4,21896,136,0,0.014,63804,70,0,0.015022222222222222,38,0,0,0
2023-08-02 09:17:57.939000+00:00,User4,167924,1044,0,0.012,800106,943,0,0.01248888888888889,616,0,0,0
2023-08-02 09:17:57.954000+00:00,User5,189723,1179,0,0.014,755272,808,0,0.015566666666666666,411,0,0,0
2023-08-02 09:17:57.959000+00:00,User6,211876,1316,0,0.016,1024075,1068,0,0.014811111111111112,465,0,0,0
2023-08-02 09:17:57.960000+00:00,User7,189645,1178,0,0.017,1153144,1305,0,0.019355555555555556,694,0,0,0
2023-08-02 09:17:57.960000+00:00,User2,211877,1317,0,0.012,905276,1067,0,0.012588888888888889,792,0,0,0
2023-08-02 09:17:59.674000+00:00,User7,8200,51,0,0.012,32283,40,0,0.016522222222222223,28,0,0,0
2023-08-02 09:17:59.688000+00:00,User1,8047,50,0,0.013,65079,70,0,0.014911111111111111,28,0,0,0
2023-08-02 09:17:59.701000+00:00,User3,191752,1192,0,0.017,1135694,1290,0,0.015733333333333332,705,0,0,0
2023-08-02 09:17:59.767000+00:00,User5,117530,730,0,0.011,477937,507,0,0.019155555555555554,210,0,0,0
2023-08-02 09:17:59.782000+00:00,User5,216612,1346,0,0.016,886827,947,0,0.016266666666666665,478,0,0,0
2023-08-02 09:17:59.784000+00:00,User6,214081,1330,0,0.013,1107535,1131,0,0.018366666666666667,440,0,0,0
2023-08-02 09:17:59.807000+00:00,User2,226689,1409,0,0.013,1152997,1178,0,0.020555555555555556,450,0,0,0
2023-08-02 09:17:59.812000+00:00,User7,214438,1332,0,0.017,1444210,1597,0,0.017166666666666667,783,0,0,0
2023-08-02 09:17:59.811000+00:00,User6,144739,899,0,0.018,702860,745,0,0.020022222222222223,308,0,0,0
2023-08-02 09:17:59.816000+00:00,User6,144739,899,0,0.018,707261,749,0,0.019244444444444446,308,0,0,0
2023-08-02 09:17:59.835000+00:00,User8,77763,483,0,0.015,394880,460,0,0.00968888888888889,334,0,0,0
2023-08-02 09:17:59.837000+00:00,User8,77763,483,0,0.015,394880,460,0,0.010066666666666666,336,0,0,0
2023-08-02 09:17:59.840000+00:00,User8,77763,483,0,0.015,394880,460,0,0.010644444444444444,343,0,0,0
2023-08-02 09:17:59.848000+00:00,User8,78085,485,0,0.016,394880,460,0,0.009788888888888889,343,0,0,0
2023-08-02 09:17:59.891000+00:00,User6,145222,902,0,0.018,709918,752,0,0.019444444444444445,309,0,0,0
2023-08-02 09:17:59.891000+00:00,User6,145222,902,0,0.017,709918,752,0,0.024466666666666668,310,0,0,0
2023-08-02 09:18:00.466000+00:00,User8,69867,434,0,0.014,357692,417,0,0.017222222222222222,313,0,0,0
2023-08-02 09:18:00.455000+00:00,User8,68697,427,0,0.016,343557,401,0,0.016144444444444444,301,0,0,0
2023-08-02 09:18:00.527000+00:00,User3,244076,1516,0,0.014,1328376,1356,0,0.02338888888888889,507,0,0,0
2023-08-02 09:18:00.552000+00:00,User4,231841,1441,0,0.023,1311475,1320,0,0.029955555555555555,458,0,0,0
2023-08-02 09:18:00.627000+00:00,User4,231841,1441,0,0.023,1295853,1303,0,0.030333333333333334,448,0,0,0
2023-08-02 09:18:00.647000+00:00,User6,147959,919,0,0.022,716874,757,0,0.027266666666666668,308,0,0,0
2023-08-02 09:18:02.675000+00:00,User7,32350,201,0,0.018,119008,144,0,0.0224,115,0,0,0
